Percentage served,Time in ms
0,469.583
1,600.114
2,820.357
3,1068.634
4,1192.453
5,1194.873
6,1196.079
7,1197.016
8,1197.630
9,1198.114
10,1198.591
11,1199.055
12,1199.372
13,1199.784
14,1200.186
15,1200.522
16,1200.843
17,1201.141
18,1201.443
19,1201.721
20,1201.980
21,1202.226
22,1202.470
23,1202.736
24,1202.941
25,1203.205
26,1203.447
27,1203.691
28,1203.965
29,1204.224
30,1204.484
31,1204.769
32,1205.043
33,1205.285
34,1205.540
35,1205.818
36,1206.109
37,1206.398
38,1206.672
39,1206.953
40,1207.232
41,1207.584
42,1207.981
43,1208.338
44,1208.749
45,1209.248
46,1209.709
47,1210.319
48,1210.943
49,1211.627
50,1212.472
51,1213.383
52,1214.322
53,1215.489
54,1216.844
55,1218.327
56,1220.186
57,1222.138
58,1225.513
59,1397.570
60,1404.482
61,1408.158
62,1411.747
63,1421.763
64,1612.875
65,1619.991
66,2025.561
67,2042.148
68,2176.698
69,2196.702
70,2199.087
71,2200.813
72,2202.150
73,2203.615
74,2205.009
75,2206.827
76,2209.082
77,2212.120
78,2216.829
79,2238.726
80,2404.138
81,2408.669
82,2418.542
83,2612.513
84,2619.720
85,2793.336
86,2977.914
87,3032.425
88,3071.674
89,3239.900
90,3554.017
91,4075.770
92,4205.893
93,4211.383
94,4328.298
95,4440.232
96,5034.115
97,7256.987
98,8412.616
99,10870.404
