Percentage served,Time in ms
0,36.367
1,93.177
2,125.199
3,172.691
4,215.250
5,224.489
6,225.883
7,226.943
8,227.370
9,227.766
10,228.078
11,228.411
12,228.678
13,228.872
14,229.114
15,229.362
16,229.560
17,229.786
18,229.991
19,230.155
20,230.325
21,230.424
22,230.553
23,230.669
24,230.777
25,230.928
26,231.093
27,231.197
28,231.314
29,231.427
30,231.564
31,231.676
32,231.765
33,231.872
34,232.043
35,232.146
36,232.232
37,232.306
38,232.423
39,232.546
40,232.707
41,232.813
42,232.915
43,233.056
44,233.161
45,233.318
46,233.454
47,233.604
48,233.701
49,233.823
50,233.931
51,234.021
52,234.173
53,234.345
54,234.472
55,234.621
56,234.756
57,234.862
58,234.979
59,235.163
60,235.306
61,235.445
62,235.540
63,235.731
64,235.916
65,236.055
66,236.157
67,236.286
68,236.416
69,236.569
70,236.705
71,236.856
72,237.035
73,237.223
74,237.391
75,237.549
76,237.705
77,237.900
78,238.183
79,238.341
80,238.589
81,238.834
82,239.045
83,239.289
84,239.540
85,239.800
86,240.075
87,240.288
88,240.502
89,240.690
90,240.923
91,241.206
92,241.447
93,241.798
94,242.252
95,242.753
96,243.329
97,244.018
98,244.889
99,247.769
