Percentage served,Time in ms
0,414.137
1,536.781
2,830.202
3,1083.762
4,1199.899
5,1202.040
6,1203.582
7,1204.712
8,1205.517
9,1206.135
10,1206.775
11,1207.250
12,1207.753
13,1208.183
14,1208.477
15,1208.812
16,1209.099
17,1209.368
18,1209.648
19,1209.910
20,1210.175
21,1210.430
22,1210.708
23,1210.953
24,1211.210
25,1211.473
26,1211.732
27,1211.967
28,1212.220
29,1212.462
30,1212.707
31,1212.963
32,1213.220
33,1213.462
34,1213.727
35,1214.035
36,1214.316
37,1214.618
38,1214.925
39,1215.232
40,1215.602
41,1216.088
42,1216.585
43,1217.144
44,1217.760
45,1218.398
46,1219.091
47,1219.859
48,1220.745
49,1221.825
50,1222.910
51,1223.941
52,1224.958
53,1226.221
54,1227.271
55,1228.313
56,1229.945
57,1231.594
58,1234.775
59,1239.079
60,1241.980
61,1247.538
62,1411.976
63,1415.998
64,1419.997
65,1430.340
66,1620.383
67,1629.013
68,2036.619
69,2134.583
70,2203.562
71,2207.036
72,2208.907
73,2210.432
74,2211.994
75,2213.676
76,2215.783
77,2219.589
78,2225.522
79,2233.174
80,2263.036
81,2413.303
82,2419.372
83,2615.003
84,2628.860
85,2899.871
86,3021.863
87,3073.058
88,3222.346
89,3352.468
90,3864.928
91,4210.374
92,4215.836
93,4226.796
94,4414.619
95,4620.729
96,5060.343
97,8220.024
98,8429.947
99,13363.108
