Percentage served,Time in ms
0,928.461
1,965.881
2,990.491
3,1020.274
4,1040.089
5,1054.428
6,1070.178
7,1082.181
8,1091.394
9,1104.241
10,1113.892
11,1121.828
12,1129.464
13,1140.078
14,1147.924
15,1154.871
16,1162.950
17,1174.541
18,1182.315
19,1189.742
20,1196.254
21,1203.634
22,1211.019
23,1216.759
24,1223.817
25,1231.417
26,1240.117
27,1246.515
28,1250.052
29,1253.298
30,1260.806
31,1265.361
32,1269.564
33,1274.965
34,1278.181
35,1282.060
36,1288.139
37,1294.390
38,1297.698
39,1300.458
40,1304.139
41,1309.477
42,1312.973
43,1316.152
44,1318.884
45,1322.540
46,1326.612
47,1329.445
48,1332.083
49,1335.526
50,1341.302
51,1345.855
52,1350.809
53,1354.435
54,1357.894
55,1360.887
56,1362.917
57,1365.283
58,1369.198
59,1371.882
60,1375.735
61,1378.509
62,1381.742
63,1385.085
64,1388.629
65,1391.121
66,1393.291
67,1395.659
68,1398.750
69,1402.177
70,1405.938
71,1408.764
72,1411.398
73,1414.202
74,1417.812
75,1422.221
76,1427.827
77,1432.036
78,1437.129
79,1441.798
80,1448.864
81,1456.096
82,1468.292
83,1478.358
84,1489.339
85,1497.920
86,1503.084
87,1510.337
88,1519.308
89,1526.000
90,1533.005
91,1542.142
92,1548.593
93,1564.895
94,1580.508
95,1596.908
96,1606.241
97,1616.684
98,1644.876
99,2005.631
