Percentage served,Time in ms
0,757.962
1,821.341
2,851.116
3,871.801
4,888.262
5,904.412
6,930.347
7,953.415
8,967.647
9,983.655
10,994.652
11,1002.349
12,1011.267
13,1019.099
14,1026.153
15,1032.938
16,1040.329
17,1045.239
18,1049.798
19,1055.118
20,1059.398
21,1064.519
22,1068.232
23,1071.871
24,1074.774
25,1077.567
26,1081.609
27,1083.990
28,1087.682
29,1092.646
30,1098.361
31,1104.223
32,1108.859
33,1114.030
34,1119.348
35,1124.476
36,1127.774
37,1132.535
38,1136.533
39,1143.555
40,1149.054
41,1155.009
42,1159.807
43,1163.881
44,1166.908
45,1170.245
46,1173.574
47,1177.302
48,1179.839
49,1182.605
50,1185.503
51,1188.157
52,1191.474
53,1194.244
54,1196.795
55,1199.608
56,1202.742
57,1205.512
58,1209.227
59,1213.383
60,1217.656
61,1220.859
62,1224.069
63,1227.679
64,1231.668
65,1236.481
66,1240.087
67,1242.563
68,1245.330
69,1248.837
70,1251.436
71,1253.968
72,1256.574
73,1260.294
74,1263.711
75,1266.101
76,1269.706
77,1274.953
78,1281.179
79,1286.412
80,1291.856
81,1298.203
82,1307.326
83,1315.488
84,1320.312
85,1324.585
86,1330.667
87,1335.724
88,1341.108
89,1346.019
90,1350.679
91,1355.358
92,1361.338
93,1367.520
94,1371.195
95,1377.453
96,1389.924
97,1402.171
98,1415.067
99,1444.289
