Percentage served,Time in ms
0,91.307
1,124.673
2,137.868
3,148.929
4,162.858
5,174.945
6,193.236
7,203.158
8,213.176
9,221.792
10,223.686
11,224.285
12,224.852
13,225.253
14,225.570
15,225.800
16,225.968
17,226.126
18,226.289
19,226.552
20,226.719
21,226.898
22,227.083
23,227.222
24,227.407
25,227.533
26,227.732
27,227.856
28,227.967
29,228.124
30,228.240
31,228.365
32,228.465
33,228.580
34,228.709
35,228.803
36,228.913
37,228.996
38,229.123
39,229.224
40,229.315
41,229.455
42,229.595
43,229.681
44,229.794
45,229.870
46,229.967
47,230.067
48,230.188
49,230.300
50,230.411
51,230.486
52,230.583
53,230.697
54,230.819
55,230.915
56,231.046
57,231.175
58,231.294
59,231.425
60,231.559
61,231.696
62,231.910
63,232.055
64,232.190
65,232.278
66,232.441
67,232.628
68,232.756
69,232.906
70,233.058
71,233.225
72,233.323
73,233.480
74,233.636
75,233.725
76,233.899
77,234.073
78,234.272
79,234.436
80,234.588
81,234.731
82,234.994
83,235.284
84,235.603
85,235.804
86,236.033
87,236.328
88,236.685
89,237.008
90,237.327
91,237.931
92,238.367
93,238.650
94,239.403
95,240.475
96,242.270
97,247.677
98,289.322
99,310.171
