Percentage served,Time in ms
0,250.351
1,650.810
2,1048.455
3,1466.306
4,1783.136
5,1811.072
6,1827.064
7,1839.213
8,1846.882
9,1853.250
10,1858.605
11,1862.649
12,1866.549
13,1870.881
14,1874.498
15,1878.683
16,1881.889
17,1884.577
18,1887.549
19,1889.765
20,1892.115
21,1894.659
22,1897.091
23,1899.235
24,1901.373
25,1903.736
26,1906.083
27,1908.036
28,1910.298
29,1912.340
30,1914.522
31,1916.272
32,1918.101
33,1919.878
34,1921.834
35,1923.972
36,1925.531
37,1927.145
38,1928.806
39,1930.636
40,1932.225
41,1933.906
42,1935.274
43,1936.719
44,1938.213
45,1939.698
46,1941.280
47,1942.933
48,1944.494
49,1945.900
50,1947.472
51,1949.073
52,1950.716
53,1952.245
54,1953.724
55,1955.005
56,1956.386
57,1958.414
58,1959.757
59,1961.267
60,1962.795
61,1964.701
62,1966.319
63,1968.279
64,1970.073
65,1972.081
66,1973.903
67,1975.811
68,1977.902
69,1979.668
70,1981.551
71,1983.417
72,1985.336
73,1987.387
74,1989.449
75,1991.317
76,1993.439
77,1995.883
78,1998.563
79,2001.269
80,2004.306
81,2006.756
82,2010.216
83,2013.470
84,2017.616
85,2021.253
86,2026.220
87,2031.475
88,2037.232
89,2043.502
90,2049.787
91,2057.630
92,2066.962
93,2078.915
94,2092.541
95,2110.355
96,2133.542
97,2159.585
98,2202.225
99,2277.863
