Percentage served,Time in ms
0,29.162
1,71.337
2,119.185
3,164.644
4,214.368
5,225.736
6,226.639
7,227.217
8,227.739
9,228.067
10,228.475
11,228.739
12,228.931
13,229.127
14,229.333
15,229.551
16,229.738
17,229.938
18,230.127
19,230.338
20,230.448
21,230.602
22,230.754
23,230.937
24,231.123
25,231.287
26,231.394
27,231.522
28,231.601
29,231.680
30,231.789
31,231.901
32,232.021
33,232.130
34,232.246
35,232.340
36,232.446
37,232.562
38,232.647
39,232.732
40,232.819
41,232.949
42,233.047
43,233.198
44,233.293
45,233.395
46,233.479
47,233.622
48,233.715
49,233.858
50,234.036
51,234.134
52,234.301
53,234.435
54,234.602
55,234.785
56,234.900
57,235.017
58,235.168
59,235.327
60,235.482
61,235.586
62,235.687
63,235.788
64,235.952
65,236.045
66,236.184
67,236.308
68,236.424
69,236.577
70,236.702
71,236.811
72,236.962
73,237.123
74,237.268
75,237.401
76,237.546
77,237.665
78,237.787
79,237.920
80,238.047
81,238.226
82,238.328
83,238.463
84,238.583
85,238.720
86,238.857
87,239.068
88,239.233
89,239.568
90,239.778
91,240.006
92,240.454
93,240.836
94,241.293
95,241.653
96,242.076
97,242.458
98,243.106
99,244.539
