Percentage served,Time in ms
0,748.086
1,750.540
2,751.196
3,751.644
4,751.970
5,752.383
6,752.689
7,753.026
8,753.305
9,753.623
10,753.729
11,753.923
12,754.075
13,754.354
14,754.500
15,754.676
16,754.834
17,755.090
18,755.278
19,755.458
20,755.657
21,755.804
22,755.966
23,756.119
24,756.353
25,756.567
26,756.755
27,756.946
28,757.121
29,757.326
30,757.501
31,757.642
32,757.817
33,758.043
34,758.189
35,758.359
36,758.462
37,758.612
38,758.847
39,759.124
40,759.338
41,759.520
42,759.780
43,760.028
44,760.206
45,760.385
46,760.528
47,760.782
48,761.017
49,761.362
50,761.559
51,761.826
52,762.050
53,762.428
54,762.653
55,762.879
56,763.158
57,763.427
58,763.732
59,763.988
60,764.240
61,764.648
62,765.046
63,765.396
64,765.725
65,766.424
66,766.892
67,767.423
68,768.180
69,768.900
70,769.462
71,770.538
72,771.522
73,772.399
74,773.867
75,774.582
76,775.611
77,776.454
78,777.191
79,778.006
80,779.129
81,780.414
82,781.510
83,784.322
84,786.115
85,790.998
86,798.395
87,801.553
88,805.223
89,816.043
90,830.814
91,835.614
92,847.125
93,865.220
94,880.793
95,1442.375
96,1835.001
97,1859.335
98,1928.840
99,1975.708
