Percentage served,Time in ms
0,532.149
1,638.127
2,876.211
3,1128.444
4,1198.470
5,1200.317
6,1201.337
7,1202.132
8,1202.826
9,1203.267
10,1203.689
11,1204.075
12,1204.408
13,1204.692
14,1204.932
15,1205.220
16,1205.478
17,1205.743
18,1205.987
19,1206.204
20,1206.440
21,1206.688
22,1206.899
23,1207.116
24,1207.339
25,1207.569
26,1207.764
27,1207.935
28,1208.163
29,1208.403
30,1208.651
31,1208.848
32,1209.028
33,1209.277
34,1209.533
35,1209.812
36,1210.056
37,1210.317
38,1210.636
39,1210.899
40,1211.192
41,1211.505
42,1211.814
43,1212.157
44,1212.548
45,1212.913
46,1213.387
47,1213.941
48,1214.445
49,1215.025
50,1215.705
51,1216.250
52,1216.941
53,1217.578
54,1218.253
55,1219.219
56,1220.334
57,1221.498
58,1222.944
59,1225.595
60,1231.183
61,1237.548
62,1382.213
63,1409.441
64,1412.609
65,1416.987
66,1436.018
67,1618.923
68,1631.720
69,2034.287
70,2074.364
71,2200.720
72,2203.573
73,2205.145
74,2206.646
75,2208.057
76,2209.474
77,2211.400
78,2214.526
79,2218.342
80,2228.633
81,2407.311
82,2411.774
83,2418.976
84,2616.117
85,2625.447
86,2784.077
87,2922.033
88,3034.245
89,3090.888
90,3235.113
91,3806.558
92,4207.432
93,4213.284
94,4223.323
95,4418.201
96,5033.488
97,7539.471
98,8233.238
99,9893.265
