Percentage served,Time in ms
0,498.414
1,541.117
2,599.930
3,729.966
4,908.848
5,967.648
6,1017.784
7,1079.976
8,1145.062
9,1148.398
10,1151.941
11,1154.575
12,1156.508
13,1157.634
14,1158.350
15,1158.850
16,1159.302
17,1159.851
18,1160.186
19,1160.563
20,1160.788
21,1161.009
22,1161.209
23,1161.391
24,1161.559
25,1161.737
26,1161.938
27,1162.092
28,1162.253
29,1162.423
30,1162.575
31,1162.752
32,1162.884
33,1163.058
34,1163.223
35,1163.374
36,1163.529
37,1163.664
38,1163.805
39,1163.969
40,1164.137
41,1164.297
42,1164.462
43,1164.627
44,1164.768
45,1164.924
46,1165.087
47,1165.220
48,1165.363
49,1165.507
50,1165.655
51,1165.811
52,1165.957
53,1166.114
54,1166.264
55,1166.443
56,1166.626
57,1166.815
58,1167.002
59,1167.215
60,1167.447
61,1167.676
62,1167.861
63,1168.077
64,1168.279
65,1168.485
66,1168.687
67,1168.903
68,1169.144
69,1169.367
70,1169.614
71,1169.878
72,1170.142
73,1170.489
74,1170.792
75,1171.119
76,1171.480
77,1171.828
78,1172.127
79,1172.479
80,1172.816
81,1173.201
82,1173.577
83,1173.920
84,1174.272
85,1174.638
86,1174.947
87,1175.358
88,1175.704
89,1176.198
90,1176.699
91,1177.198
92,1177.679
93,1178.245
94,1179.011
95,1179.684
96,1180.686
97,1265.833
98,1303.695
99,1326.716
