Percentage served,Time in ms
0,900.421
1,974.906
2,991.439
3,998.059
4,1002.421
5,1008.013
6,1013.260
7,1019.225
8,1029.148
9,1036.609
10,1046.913
11,1062.895
12,1072.889
13,1082.368
14,1087.692
15,1092.352
16,1097.461
17,1103.033
18,1108.653
19,1115.811
20,1122.896
21,1132.801
22,1139.346
23,1145.372
24,1149.272
25,1154.609
26,1161.369
27,1167.145
28,1170.685
29,1174.912
30,1181.059
31,1186.348
32,1191.625
33,1195.745
34,1200.784
35,1206.340
36,1211.134
37,1215.958
38,1220.908
39,1228.462
40,1235.455
41,1242.126
42,1246.523
43,1250.289
44,1252.788
45,1255.505
46,1258.570
47,1263.610
48,1268.623
49,1271.775
50,1276.658
51,1280.822
52,1284.087
53,1288.135
54,1293.526
55,1301.296
56,1307.045
57,1312.957
58,1320.721
59,1329.398
60,1336.204
61,1341.088
62,1348.755
63,1356.992
64,1363.020
65,1369.783
66,1376.342
67,1381.670
68,1387.056
69,1393.454
70,1398.219
71,1403.339
72,1407.001
73,1410.956
74,1415.208
75,1423.566
76,1433.825
77,1443.140
78,1453.835
79,1461.058
80,1466.844
81,1474.067
82,1480.948
83,1490.651
84,1503.094
85,1515.156
86,1529.066
87,1543.539
88,1547.710
89,1553.957
90,1566.163
91,1589.503
92,1599.960
93,1617.678
94,1625.467
95,1655.656
96,1674.480
97,1780.047
98,1841.544
99,2044.563
