Percentage served,Time in ms
0,15.178
1,46.374
2,55.616
3,64.796
4,82.738
5,99.521
6,113.504
7,123.168
8,136.925
9,148.168
10,157.495
11,173.757
12,189.253
13,205.584
14,221.970
15,238.603
16,247.473
17,258.513
18,269.497
19,279.593
20,286.919
21,294.156
22,302.370
23,308.886
24,315.078
25,320.701
26,325.870
27,330.686
28,337.262
29,344.109
30,350.406
31,355.194
32,359.843
33,362.847
34,366.560
35,369.990
36,372.402
37,375.021
38,379.883
39,382.210
40,384.930
41,386.959
42,390.066
43,392.901
44,395.773
45,399.476
46,402.249
47,405.550
48,407.581
49,410.272
50,413.033
51,415.306
52,419.066
53,422.609
54,426.245
55,430.147
56,432.494
57,434.730
58,438.878
59,443.151
60,446.894
61,450.571
62,453.660
63,455.780
64,459.890
65,462.638
66,464.925
67,468.895
68,472.310
69,475.927
70,481.787
71,485.067
72,488.240
73,491.603
74,495.212
75,499.864
76,502.216
77,507.616
78,510.730
79,514.328
80,518.208
81,523.438
82,526.941
83,530.651
84,535.535
85,539.621
86,543.781
87,548.774
88,554.738
89,560.529
90,568.459
91,574.114
92,580.830
93,589.593
94,596.841
95,607.692
96,616.561
97,632.831
98,643.996
99,666.172
