Percentage served,Time in ms
0,873.765
1,879.753
2,882.873
3,887.163
4,890.659
5,892.964
6,894.730
7,896.345
8,898.045
9,899.262
10,901.034
11,902.610
12,904.446
13,905.366
14,906.293
15,907.506
16,909.753
17,912.640
18,913.927
19,914.869
20,915.936
21,917.085
22,917.812
23,918.695
24,919.283
25,920.297
26,921.324
27,921.902
28,922.534
29,923.892
30,925.100
31,925.927
32,926.760
33,927.724
34,929.301
35,930.477
36,931.530
37,932.128
38,933.285
39,934.251
40,935.034
41,935.858
42,936.543
43,937.126
44,937.695
45,938.382
46,938.839
47,939.578
48,940.243
49,940.718
50,941.065
51,941.939
52,942.474
53,942.913
54,943.331
55,943.996
56,944.502
57,944.939
58,945.345
59,946.089
60,946.830
61,947.732
62,948.261
63,949.386
64,950.363
65,951.012
66,951.966
67,953.249
68,954.263
69,955.612
70,956.831
71,958.003
72,958.998
73,959.840
74,960.330
75,961.472
76,962.864
77,964.325
78,966.583
79,969.714
80,971.545
81,973.467
82,975.755
83,978.823
84,980.937
85,983.774
86,986.323
87,988.109
88,989.983
89,993.063
90,1003.902
91,1010.543
92,1023.787
93,1048.323
94,1180.856
95,1266.181
96,1301.301
97,1336.656
98,1407.222
99,1496.172
