Percentage served,Time in ms
0,457.624
1,566.163
2,825.846
3,1078.253
4,1198.849
5,1202.542
6,1203.752
7,1204.562
8,1205.295
9,1205.855
10,1206.232
11,1206.600
12,1206.958
13,1207.291
14,1207.600
15,1207.870
16,1208.147
17,1208.383
18,1208.633
19,1208.866
20,1209.089
21,1209.344
22,1209.590
23,1209.806
24,1210.013
25,1210.236
26,1210.474
27,1210.705
28,1210.922
29,1211.142
30,1211.348
31,1211.558
32,1211.787
33,1212.023
34,1212.234
35,1212.456
36,1212.682
37,1212.948
38,1213.201
39,1213.467
40,1213.758
41,1214.022
42,1214.326
43,1214.574
44,1214.870
45,1215.183
46,1215.519
47,1215.863
48,1216.217
49,1216.602
50,1216.995
51,1217.450
52,1217.998
53,1218.541
54,1219.144
55,1219.842
56,1220.629
57,1221.415
58,1222.278
59,1223.530
60,1225.379
61,1229.976
62,1282.597
63,1411.112
64,1414.771
65,1419.000
66,1426.193
67,1620.863
68,1631.468
69,2042.858
70,2194.634
71,2204.944
72,2207.495
73,2209.059
74,2210.477
75,2211.891
76,2213.619
77,2215.627
78,2218.189
79,2221.857
80,2402.235
81,2412.358
82,2416.923
83,2427.068
84,2622.907
85,2832.880
86,2912.268
87,3038.172
88,3112.839
89,3236.025
90,3540.518
91,3989.834
92,4213.760
93,4218.964
94,4410.371
95,4621.612
96,5053.383
97,8218.831
98,8425.688
99,13371.044
