Percentage served,Time in ms
0,1092.940
1,1360.154
2,1584.185
3,1713.755
4,1727.250
5,1742.968
6,1759.403
7,1774.444
8,1793.621
9,1813.149
10,1835.318
11,1851.015
12,1865.905
13,1877.009
14,1886.074
15,1894.596
16,1900.931
17,1907.209
18,1913.852
19,1920.133
20,1925.143
21,1930.408
22,1935.521
23,1941.745
24,1947.672
25,1956.576
26,1964.052
27,1970.000
28,1975.893
29,1981.074
30,1989.125
31,1996.870
32,2004.170
33,2011.902
34,2018.296
35,2024.766
36,2030.458
37,2035.498
38,2040.157
39,2044.301
40,2050.200
41,2057.263
42,2063.447
43,2069.357
44,2074.373
45,2079.474
46,2085.671
47,2091.266
48,2096.202
49,2100.728
50,2107.092
51,2112.129
52,2117.057
53,2121.790
54,2126.085
55,2130.023
56,2133.782
57,2137.472
58,2141.126
59,2145.177
60,2149.384
61,2153.934
62,2158.781
63,2164.798
64,2169.359
65,2173.418
66,2177.809
67,2182.616
68,2186.067
69,2190.806
70,2199.332
71,2207.320
72,2213.707
73,2220.071
74,2229.321
75,2238.793
76,2246.406
77,2255.690
78,2264.052
79,2270.740
80,2280.988
81,2293.195
82,2303.804
83,2316.488
84,2327.316
85,2336.092
86,2345.387
87,2353.405
88,2366.415
89,2386.414
90,2412.399
91,2441.697
92,2473.294
93,2507.979
94,2558.683
95,2598.113
96,2636.901
97,2750.547
98,2944.107
99,3282.890
