Percentage served,Time in ms
0,301.660
1,1093.584
2,1864.477
3,2388.970
4,2434.968
5,2451.844
6,2463.843
7,2471.944
8,2478.430
9,2483.833
10,2488.588
11,2492.298
12,2496.809
13,2500.325
14,2504.064
15,2507.755
16,2511.029
17,2514.347
18,2517.052
19,2520.140
20,2522.856
21,2525.495
22,2527.881
23,2529.916
24,2532.134
25,2534.568
26,2536.936
27,2539.019
28,2540.934
29,2542.860
30,2544.766
31,2546.538
32,2548.320
33,2550.185
34,2551.904
35,2553.885
36,2555.543
37,2557.241
38,2559.031
39,2560.706
40,2562.299
41,2563.894
42,2565.507
43,2567.185
44,2568.652
45,2569.986
46,2571.456
47,2573.019
48,2574.664
49,2576.341
50,2577.690
51,2579.143
52,2580.673
53,2582.070
54,2583.612
55,2585.142
56,2586.521
57,2587.934
58,2589.378
59,2590.846
60,2592.350
61,2593.854
62,2595.438
63,2596.924
64,2598.641
65,2600.170
66,2601.704
67,2603.400
68,2604.884
69,2606.524
70,2608.290
71,2610.153
72,2611.925
73,2613.959
74,2615.738
75,2617.612
76,2619.286
77,2621.253
78,2623.635
79,2625.700
80,2627.747
81,2630.183
82,2632.720
83,2635.514
84,2638.528
85,2641.219
86,2644.467
87,2648.043
88,2651.454
89,2655.668
90,2660.553
91,2666.592
92,2674.290
93,2683.156
94,2695.466
95,2714.891
96,2752.469
97,2843.826
98,3457.759
99,4235.955
