Percentage served,Time in ms
0,159.953
1,1141.592
2,1914.454
3,2452.761
4,2495.701
5,2510.622
6,2522.077
7,2529.259
8,2535.821
9,2542.179
10,2546.958
11,2551.629
12,2556.206
13,2559.995
14,2563.433
15,2567.035
16,2570.204
17,2573.176
18,2575.890
19,2578.482
20,2581.203
21,2583.785
22,2585.964
23,2588.104
24,2590.583
25,2592.880
26,2595.233
27,2597.634
28,2599.867
29,2601.890
30,2603.908
31,2606.057
32,2608.453
33,2610.517
34,2612.753
35,2614.927
36,2617.128
37,2619.454
38,2621.461
39,2623.539
40,2625.648
41,2627.502
42,2629.550
43,2631.604
44,2633.812
45,2636.034
46,2638.306
47,2640.535
48,2642.885
49,2645.278
50,2647.669
51,2650.112
52,2652.493
53,2654.836
54,2657.179
55,2659.734
56,2662.261
57,2665.279
58,2667.942
59,2671.468
60,2675.000
61,2678.466
62,2682.718
63,2686.752
64,2690.811
65,2695.222
66,2700.366
67,2706.115
68,2710.711
69,2717.249
70,2724.478
71,2732.649
72,2740.933
73,2748.807
74,2759.704
75,2773.265
76,2787.671
77,2804.155
78,2823.032
79,2838.477
80,2856.977
81,2875.468
82,2895.994
83,2915.199
84,2934.980
85,2954.350
86,2975.611
87,3000.643
88,3025.897
89,3053.044
90,3088.193
91,3133.421
92,3196.134
93,3300.882
94,3520.951
95,3636.413
96,3849.876
97,4845.150
98,6013.946
99,9676.093
