Percentage served,Time in ms
0,13.820
1,64.413
2,83.326
3,113.196
4,138.736
5,171.247
6,187.277
7,215.610
8,233.050
9,243.722
10,260.659
11,274.307
12,291.981
13,298.724
14,307.906
15,316.806
16,327.332
17,331.333
18,336.895
19,342.453
20,346.063
21,349.137
22,353.091
23,356.559
24,359.638
25,364.118
26,366.740
27,369.121
28,372.026
29,375.531
30,377.075
31,380.016
32,382.081
33,384.617
34,387.554
35,389.135
36,391.983
37,393.706
38,395.762
39,396.902
40,399.353
41,400.982
42,402.498
43,404.716
44,406.834
45,409.367
46,410.646
47,412.195
48,413.397
49,415.038
50,416.520
51,418.158
52,419.305
53,420.908
54,423.096
55,424.889
56,427.122
57,429.325
58,430.938
59,432.523
60,433.761
61,436.278
62,437.422
63,439.457
64,442.121
65,445.027
66,446.776
67,448.705
68,450.483
69,452.033
70,454.023
71,456.363
72,459.090
73,461.509
74,463.562
75,465.156
76,467.331
77,470.305
78,472.683
79,475.288
80,477.842
81,481.171
82,483.752
83,487.311
84,489.941
85,492.828
86,497.025
87,501.226
88,503.929
89,507.702
90,512.858
91,517.381
92,524.009
93,532.342
94,543.890
95,553.459
96,568.984
97,581.932
98,605.580
99,660.883
