Percentage served,Time in ms
0,1199.445
1,1590.748
2,1667.951
3,1720.864
4,1792.738
5,1837.380
6,1873.515
7,1900.576
8,1918.335
9,1928.090
10,1936.678
11,1951.640
12,1963.222
13,1975.192
14,1988.554
15,1997.231
16,2006.041
17,2012.130
18,2018.911
19,2027.572
20,2038.617
21,2048.381
22,2058.039
23,2069.559
24,2078.841
25,2088.275
26,2098.343
27,2108.214
28,2116.696
29,2128.318
30,2136.774
31,2147.699
32,2156.476
33,2165.391
34,2175.057
35,2181.132
36,2186.766
37,2193.491
38,2200.885
39,2207.737
40,2216.144
41,2222.732
42,2229.389
43,2239.014
44,2244.448
45,2251.372
46,2260.631
47,2268.175
48,2278.317
49,2286.134
50,2295.273
51,2302.397
52,2307.737
53,2314.295
54,2321.161
55,2328.170
56,2335.470
57,2342.320
58,2348.577
59,2355.860
60,2365.218
61,2374.299
62,2384.700
63,2394.058
64,2401.573
65,2408.736
66,2413.980
67,2419.893
68,2427.468
69,2434.288
70,2441.948
71,2448.761
72,2454.122
73,2459.499
74,2467.149
75,2474.110
76,2481.395
77,2491.037
78,2500.655
79,2512.666
80,2529.458
81,2542.747
82,2554.976
83,2565.588
84,2573.215
85,2586.869
86,2608.123
87,2625.471
88,2641.762
89,2652.260
90,2670.989
91,2683.410
92,2696.894
93,2710.413
94,2730.134
95,2753.802
96,2767.611
97,2785.232
98,2913.679
99,3151.506
