Percentage served,Time in ms
0,748.758
1,753.227
2,754.249
3,755.161
4,755.840
5,756.367
6,756.940
7,757.540
8,758.159
9,758.568
10,759.251
11,759.814
12,760.287
13,760.986
14,761.559
15,762.451
16,763.599
17,764.644
18,765.655
19,766.691
20,768.233
21,769.002
22,769.767
23,770.526
24,771.615
25,772.534
26,773.988
27,775.915
28,777.270
29,779.724
30,784.283
31,793.532
32,806.138
33,817.528
34,833.194
35,843.946
36,863.676
37,874.785
38,879.819
39,886.853
40,896.068
41,903.680
42,917.181
43,929.132
44,957.967
45,962.380
46,964.425
47,965.867
48,966.921
49,968.262
50,969.473
51,970.188
52,971.069
53,971.875
54,972.709
55,973.570
56,974.382
57,975.493
58,976.040
59,977.033
60,977.756
61,978.249
62,978.768
63,979.395
64,980.032
65,980.505
66,981.222
67,981.925
68,982.811
69,983.523
70,984.626
71,985.438
72,986.327
73,987.836
74,989.232
75,990.094
76,991.484
77,993.425
78,994.917
79,996.033
80,997.590
81,998.258
82,999.674
83,1000.889
84,1002.970
85,1005.126
86,1006.368
87,1009.562
88,1013.103
89,1022.170
90,1029.534
91,1038.768
92,1075.967
93,1528.855
94,1544.820
95,1599.462
96,1872.768
97,1996.840
98,2027.901
99,2168.524
