Percentage served,Time in ms
0,884.923
1,945.329
2,968.394
3,994.551
4,1015.868
5,1040.989
6,1058.708
7,1080.548
8,1097.370
9,1107.721
10,1114.314
11,1122.817
12,1132.131
13,1146.067
14,1161.834
15,1169.668
16,1177.448
17,1186.181
18,1192.543
19,1197.965
20,1202.126
21,1207.736
22,1214.463
23,1220.896
24,1225.673
25,1229.626
26,1233.197
27,1235.879
28,1238.558
29,1242.205
30,1246.821
31,1249.682
32,1252.830
33,1256.742
34,1261.178
35,1265.934
36,1269.252
37,1272.928
38,1278.062
39,1283.902
40,1287.440
41,1291.042
42,1295.419
43,1298.995
44,1303.801
45,1307.601
46,1312.166
47,1320.717
48,1330.494
49,1337.273
50,1344.275
51,1348.425
52,1352.661
53,1357.457
54,1359.985
55,1364.187
56,1366.562
57,1369.301
58,1373.518
59,1379.622
60,1384.031
61,1388.207
62,1392.333
63,1396.528
64,1400.012
65,1402.596
66,1405.259
67,1407.915
68,1410.640
69,1413.618
70,1419.263
71,1425.225
72,1430.142
73,1433.314
74,1437.675
75,1443.389
76,1449.646
77,1454.036
78,1461.184
79,1467.237
80,1472.578
81,1478.228
82,1487.444
83,1492.001
84,1501.650
85,1515.008
86,1530.931
87,1553.366
88,1571.941
89,1587.936
90,1609.184
91,1620.291
92,1629.232
93,1637.992
94,1645.127
95,1667.346
96,1682.078
97,1692.515
98,1708.673
99,1754.558
