Percentage served,Time in ms
0,748.519
1,750.307
2,750.956
3,751.405
4,751.878
5,752.111
6,752.288
7,752.493
8,752.641
9,752.831
10,752.978
11,753.121
12,753.332
13,753.505
14,753.658
15,753.760
16,753.909
17,754.026
18,754.142
19,754.317
20,754.463
21,754.564
22,754.669
23,754.767
24,754.987
25,755.162
26,755.346
27,755.501
28,755.677
29,755.800
30,755.920
31,756.031
32,756.226
33,756.349
34,756.499
35,756.623
36,756.780
37,756.935
38,757.049
39,757.168
40,757.435
41,757.571
42,757.705
43,757.922
44,758.119
45,758.230
46,758.396
47,758.550
48,758.727
49,758.906
50,759.058
51,759.216
52,759.370
53,759.592
54,759.713
55,759.892
56,760.126
57,760.379
58,760.585
59,760.769
60,760.928
61,761.115
62,761.340
63,761.518
64,761.717
65,761.889
66,762.101
67,762.304
68,762.507
69,762.791
70,763.177
71,763.323
72,763.568
73,763.861
74,764.263
75,764.657
76,764.895
77,765.272
78,765.608
79,766.023
80,766.462
81,767.046
82,767.392
83,767.892
84,768.580
85,769.047
86,769.984
87,770.716
88,771.678
89,772.554
90,773.990
91,774.866
92,776.122
93,777.508
94,779.413
95,781.670
96,785.484
97,804.908
98,830.186
99,855.626
