Percentage served,Time in ms
0,268.273
1,631.826
2,1059.299
3,1463.353
4,1783.535
5,1820.780
6,1837.465
7,1847.264
8,1855.591
9,1861.964
10,1867.361
11,1871.652
12,1876.690
13,1880.404
14,1884.085
15,1887.340
16,1890.639
17,1893.784
18,1897.195
19,1899.982
20,1902.857
21,1905.540
22,1907.789
23,1910.097
24,1912.384
25,1914.582
26,1916.553
27,1918.855
28,1921.145
29,1922.739
30,1924.814
31,1926.691
32,1928.342
33,1930.199
34,1932.127
35,1933.904
36,1935.791
37,1937.695
38,1939.706
39,1941.511
40,1943.732
41,1945.162
42,1946.773
43,1948.194
44,1949.886
45,1951.294
46,1953.050
47,1954.651
48,1956.077
49,1957.410
50,1958.985
51,1960.815
52,1962.436
53,1964.052
54,1965.655
55,1967.057
56,1968.335
57,1970.153
58,1971.778
59,1973.476
60,1975.062
61,1976.353
62,1977.891
63,1979.811
64,1981.535
65,1983.183
66,1984.733
67,1986.165
68,1987.802
69,1989.478
70,1991.088
71,1992.763
72,1994.775
73,1996.564
74,1998.630
75,2000.444
76,2002.760
77,2004.623
78,2006.992
79,2009.330
80,2011.734
81,2014.396
82,2017.529
83,2020.427
84,2023.791
85,2027.147
86,2031.106
87,2035.351
88,2039.585
89,2044.342
90,2050.321
91,2057.144
92,2066.313
93,2076.871
94,2089.596
95,2105.794
96,2125.536
97,2148.689
98,2180.362
99,2260.077
