Percentage served,Time in ms
0,748.304
1,751.551
2,752.331
3,752.680
4,753.161
5,753.527
6,753.957
7,754.461
8,754.926
9,755.235
10,755.743
11,756.020
12,756.439
13,756.774
14,757.146
15,757.636
16,757.831
17,758.042
18,758.423
19,758.721
20,759.086
21,759.377
22,759.632
23,759.938
24,760.257
25,760.732
26,761.066
27,761.471
28,761.751
29,761.995
30,762.228
31,762.467
32,762.761
33,763.082
34,763.379
35,763.821
36,764.007
37,764.376
38,764.551
39,764.793
40,765.178
41,765.652
42,766.081
43,766.384
44,766.687
45,767.038
46,767.465
47,767.937
48,768.377
49,768.863
50,769.279
51,769.603
52,770.065
53,770.604
54,770.963
55,771.437
56,772.244
57,772.763
58,773.522
59,774.091
60,774.690
61,775.226
62,775.722
63,776.184
64,776.610
65,777.211
66,777.805
67,778.397
68,779.266
69,780.015
70,780.779
71,781.536
72,782.206
73,782.828
74,784.034
75,785.142
76,785.890
77,786.591
78,786.999
79,788.123
80,789.457
81,790.805
82,792.765
83,794.413
84,796.185
85,798.498
86,800.781
87,802.061
88,803.879
89,806.534
90,809.096
91,812.081
92,815.556
93,821.061
94,824.947
95,827.040
96,830.013
97,836.070
98,845.931
99,867.441
