Percentage served,Time in ms
0,25.656
1,73.511
2,120.163
3,155.099
4,191.677
5,217.323
6,230.490
7,245.582
8,258.044
9,271.055
10,284.329
11,293.107
12,301.082
13,306.814
14,311.288
15,317.292
16,322.122
17,327.711
18,331.828
19,337.729
20,343.930
21,347.014
22,351.927
23,355.537
24,358.833
25,362.391
26,367.237
27,370.470
28,372.955
29,375.837
30,377.496
31,379.375
32,380.955
33,382.858
34,385.267
35,387.706
36,389.459
37,391.186
38,393.449
39,395.076
40,396.822
41,398.908
42,401.253
43,402.759
44,404.326
45,406.450
46,408.890
47,410.705
48,412.211
49,414.254
50,415.909
51,418.409
52,420.849
53,422.575
54,424.993
55,426.396
56,427.955
57,429.163
58,431.115
59,433.115
60,434.691
61,435.990
62,438.014
63,440.157
64,442.397
65,444.242
66,446.502
67,448.438
68,451.543
69,453.612
70,455.687
71,457.771
72,459.935
73,462.544
74,466.645
75,468.511
76,471.237
77,475.009
78,477.855
79,480.523
80,483.779
81,486.787
82,489.953
83,493.466
84,497.852
85,501.116
86,506.323
87,509.124
88,514.077
89,518.780
90,522.712
91,528.547
92,533.777
93,543.735
94,551.357
95,565.381
96,578.092
97,601.724
98,619.470
99,652.285
