Percentage served,Time in ms
0,388.984
1,556.271
2,870.276
3,1107.893
4,1197.616
5,1199.527
6,1200.899
7,1201.775
8,1202.502
9,1203.156
10,1203.698
11,1204.219
12,1204.646
13,1205.059
14,1205.453
15,1205.831
16,1206.164
17,1206.457
18,1206.768
19,1207.061
20,1207.353
21,1207.672
22,1207.963
23,1208.251
24,1208.615
25,1208.952
26,1209.297
27,1209.595
28,1209.929
29,1210.216
30,1210.544
31,1210.900
32,1211.278
33,1211.654
34,1212.091
35,1212.575
36,1213.080
37,1213.660
38,1214.339
39,1215.151
40,1215.988
41,1217.225
42,1218.447
43,1220.194
44,1221.621
45,1222.976
46,1224.273
47,1225.468
48,1226.607
49,1228.214
50,1230.409
51,1233.828
52,1256.200
53,1368.937
54,1408.476
55,1413.135
56,1419.650
57,1433.231
58,1442.269
59,1616.672
60,1631.835
61,1817.971
62,2030.356
63,2088.141
64,2162.243
65,2200.149
66,2203.577
67,2205.655
68,2207.444
69,2209.343
70,2211.392
71,2214.810
72,2220.708
73,2226.033
74,2246.852
75,2288.328
76,2375.580
77,2408.205
78,2414.604
79,2428.516
80,2463.370
81,2503.929
82,2621.305
83,2699.057
84,2954.901
85,3028.608
86,3083.099
87,3209.389
88,3278.804
89,3463.715
90,3876.258
91,4208.746
92,4216.168
93,4332.648
94,4471.425
95,5038.695
96,5452.439
97,8217.442
98,8622.987
99,11564.732
