Percentage served,Time in ms
0,290.697
1,1022.899
2,1788.388
3,2377.800
4,2433.397
5,2454.995
6,2466.418
7,2476.324
8,2483.986
9,2490.835
10,2496.402
11,2501.556
12,2505.932
13,2509.779
14,2513.906
15,2517.365
16,2520.450
17,2523.790
18,2526.879
19,2529.340
20,2532.073
21,2534.646
22,2536.922
23,2539.634
24,2541.926
25,2544.025
26,2546.149
27,2548.242
28,2550.508
29,2552.561
30,2554.686
31,2556.606
32,2558.431
33,2560.283
34,2562.063
35,2563.990
36,2565.824
37,2567.853
38,2569.836
39,2571.496
40,2573.302
41,2575.035
42,2576.653
43,2578.466
44,2580.021
45,2581.669
46,2583.418
47,2585.252
48,2586.774
49,2588.389
50,2590.173
51,2591.857
52,2593.413
53,2595.105
54,2596.515
55,2598.284
56,2599.928
57,2601.799
58,2603.529
59,2605.123
60,2607.096
61,2608.962
62,2610.629
63,2612.203
64,2613.904
65,2615.750
66,2617.711
67,2619.626
68,2621.913
69,2623.742
70,2625.843
71,2627.947
72,2630.324
73,2632.302
74,2634.645
75,2637.057
76,2639.689
77,2642.172
78,2644.817
79,2647.405
80,2650.467
81,2653.424
82,2656.706
83,2660.303
84,2664.117
85,2668.513
86,2674.043
87,2680.119
88,2687.247
89,2696.395
90,2706.959
91,2721.370
92,2744.900
93,2773.636
94,2817.623
95,2886.905
96,2958.089
97,3033.078
98,3513.141
99,4082.727
