Percentage served,Time in ms
0,224.032
1,1051.097
2,1953.652
3,2389.409
4,2452.154
5,2478.455
6,2494.432
7,2507.838
8,2516.521
9,2524.021
10,2528.931
11,2533.999
12,2539.426
13,2543.799
14,2547.794
15,2551.774
16,2554.964
17,2557.761
18,2560.768
19,2563.916
20,2566.321
21,2569.050
22,2571.372
23,2573.656
24,2575.785
25,2577.720
26,2579.820
27,2581.744
28,2583.823
29,2585.637
30,2587.549
31,2589.354
32,2591.346
33,2593.099
34,2594.782
35,2596.307
36,2597.895
37,2599.645
38,2601.094
39,2602.680
40,2604.131
41,2605.792
42,2607.349
43,2608.855
44,2610.353
45,2611.634
46,2612.980
47,2614.461
48,2615.908
49,2617.423
50,2618.803
51,2620.120
52,2621.605
53,2623.032
54,2624.462
55,2626.068
56,2627.424
57,2628.980
58,2630.404
59,2631.740
60,2633.236
61,2634.869
62,2636.488
63,2637.946
64,2639.576
65,2640.822
66,2642.640
67,2644.159
68,2645.826
69,2647.439
70,2649.240
71,2651.247
72,2653.025
73,2654.928
74,2656.804
75,2658.850
76,2660.864
77,2663.042
78,2665.395
79,2667.756
80,2670.126
81,2672.488
82,2675.041
83,2677.408
84,2680.140
85,2683.425
86,2687.103
87,2690.913
88,2695.616
89,2700.040
90,2705.556
91,2711.941
92,2718.405
93,2727.122
94,2738.742
95,2752.249
96,2773.526
97,2813.943
98,3053.170
99,3672.182
