Percentage served,Time in ms
0,55.270
1,98.141
2,144.716
3,195.572
4,224.453
5,226.175
6,226.643
7,227.109
8,227.396
9,227.604
10,227.827
11,227.975
12,228.220
13,228.414
14,228.577
15,228.693
16,228.810
17,228.996
18,229.161
19,229.331
20,229.522
21,229.702
22,229.872
23,230.028
24,230.177
25,230.305
26,230.430
27,230.565
28,230.670
29,230.778
30,230.882
31,230.994
32,231.080
33,231.213
34,231.291
35,231.430
36,231.534
37,231.636
38,231.726
39,231.858
40,231.977
41,232.068
42,232.146
43,232.266
44,232.367
45,232.462
46,232.554
47,232.690
48,232.757
49,232.832
50,232.916
51,233.032
52,233.105
53,233.217
54,233.296
55,233.384
56,233.500
57,233.588
58,233.734
59,233.822
60,233.928
61,234.057
62,234.230
63,234.348
64,234.519
65,234.664
66,234.776
67,234.860
68,235.016
69,235.173
70,235.295
71,235.456
72,235.556
73,235.669
74,235.771
75,235.891
76,236.118
77,236.221
78,236.475
79,236.644
80,236.816
81,236.990
82,237.270
83,237.476
84,237.649
85,237.840
86,238.023
87,238.190
88,238.401
89,238.615
90,238.841
91,239.083
92,239.350
93,239.635
94,240.075
95,240.631
96,241.691
97,242.481
98,242.933
99,245.653
