Percentage served,Time in ms
0,863.887
1,926.495
2,1061.858
3,1181.520
4,1214.735
5,1216.812
6,1217.996
7,1218.781
8,1219.378
9,1219.905
10,1220.343
11,1220.779
12,1221.134
13,1221.476
14,1221.849
15,1222.109
16,1222.402
17,1222.672
18,1223.002
19,1223.312
20,1223.608
21,1223.878
22,1224.143
23,1224.411
24,1224.662
25,1224.896
26,1225.137
27,1225.337
28,1225.540
29,1225.736
30,1225.953
31,1226.199
32,1226.424
33,1226.638
34,1226.904
35,1227.136
36,1227.388
37,1227.669
38,1227.945
39,1228.204
40,1228.489
41,1228.834
42,1229.132
43,1229.495
44,1229.820
45,1230.208
46,1230.650
47,1231.117
48,1231.712
49,1232.397
50,1233.239
51,1234.200
52,1235.395
53,1236.880
54,1238.494
55,1240.083
56,1242.408
57,1245.935
58,1251.479
59,1358.465
60,1425.939
61,1429.256
62,1432.933
63,1443.822
64,1633.903
65,1640.492
66,2012.125
67,2055.195
68,2135.904
69,2217.456
70,2220.408
71,2221.996
72,2223.566
73,2224.776
74,2226.098
75,2227.720
76,2229.632
77,2232.738
78,2238.982
79,2326.269
80,2423.154
81,2427.564
82,2431.922
83,2448.177
84,2633.374
85,2640.647
86,2816.634
87,2945.591
88,3050.797
89,3120.515
90,3609.559
91,4223.719
92,4229.169
93,4236.276
94,4431.359
95,4638.656
96,5240.779
97,8234.611
98,8444.946
99,15574.571
