Percentage served,Time in ms
0,1310.627
1,1600.735
2,1731.552
3,1783.500
4,1822.686
5,1848.899
6,1883.248
7,1915.028
8,1933.841
9,1944.369
10,1953.693
11,1964.843
12,1978.029
13,1986.022
14,1993.067
15,2001.854
16,2011.830
17,2022.462
18,2030.800
19,2038.640
20,2044.811
21,2053.699
22,2061.075
23,2066.982
24,2073.777
25,2082.498
26,2089.875
27,2096.768
28,2106.302
29,2114.037
30,2119.340
31,2126.170
32,2131.086
33,2136.288
34,2141.419
35,2147.253
36,2153.574
37,2158.548
38,2163.459
39,2168.207
40,2172.439
41,2177.215
42,2183.047
43,2186.834
44,2190.167
45,2194.411
46,2197.814
47,2201.390
48,2205.646
49,2210.059
50,2214.069
51,2217.749
52,2221.716
53,2224.882
54,2228.253
55,2232.101
56,2235.206
57,2238.209
58,2240.992
59,2244.079
60,2248.099
61,2252.164
62,2255.660
63,2259.131
64,2262.679
65,2265.940
66,2269.916
67,2273.119
68,2276.833
69,2280.628
70,2284.822
71,2289.869
72,2293.855
73,2298.840
74,2303.850
75,2308.353
76,2313.057
77,2317.133
78,2321.562
79,2325.471
80,2328.402
81,2333.162
82,2340.096
83,2348.616
84,2359.907
85,2373.519
86,2383.267
87,2394.305
88,2407.373
89,2420.880
90,2440.130
91,2455.530
92,2468.085
93,2480.106
94,2496.678
95,2518.252
96,2555.097
97,2646.523
98,2772.187
99,3051.515
