Percentage served,Time in ms
0,69.207
1,91.437
2,126.334
3,173.862
4,206.128
5,220.105
6,224.192
7,225.196
8,225.705
9,226.106
10,226.489
11,226.851
12,227.100
13,227.321
14,227.493
15,227.691
16,227.863
17,228.020
18,228.207
19,228.400
20,228.547
21,228.698
22,228.816
23,228.954
24,229.063
25,229.234
26,229.322
27,229.477
28,229.623
29,229.731
30,229.870
31,230.003
32,230.120
33,230.186
34,230.254
35,230.332
36,230.445
37,230.532
38,230.635
39,230.702
40,230.803
41,230.901
42,231.003
43,231.064
44,231.152
45,231.267
46,231.375
47,231.486
48,231.560
49,231.653
50,231.745
51,231.845
52,231.952
53,232.045
54,232.152
55,232.290
56,232.402
57,232.482
58,232.607
59,232.730
60,232.837
61,232.949
62,233.066
63,233.238
64,233.332
65,233.434
66,233.498
67,233.695
68,233.819
69,233.965
70,234.128
71,234.255
72,234.439
73,234.568
74,234.684
75,234.803
76,234.906
77,235.054
78,235.182
79,235.311
80,235.442
81,235.575
82,235.701
83,235.931
84,236.076
85,236.251
86,236.475
87,236.698
88,236.882
89,237.230
90,237.461
91,237.749
92,238.138
93,238.505
94,238.819
95,239.266
96,239.872
97,240.335
98,241.056
99,242.769
