Percentage served,Time in ms
0,267.066
1,1078.215
2,2025.183
3,2427.343
4,2458.902
5,2473.398
6,2482.649
7,2489.962
8,2495.289
9,2499.894
10,2504.115
11,2508.026
12,2511.586
13,2514.964
14,2517.987
15,2520.836
16,2523.702
17,2526.450
18,2529.059
19,2531.550
20,2533.670
21,2535.826
22,2538.134
23,2540.214
24,2542.028
25,2544.088
26,2546.079
27,2547.655
28,2549.237
29,2550.975
30,2552.666
31,2554.431
32,2556.062
33,2557.775
34,2559.309
35,2560.874
36,2562.208
37,2563.618
38,2565.023
39,2566.407
40,2567.981
41,2569.615
42,2571.108
43,2572.507
44,2573.775
45,2575.253
46,2576.620
47,2578.027
48,2579.431
49,2580.704
50,2582.066
51,2583.528
52,2584.958
53,2586.481
54,2587.761
55,2589.052
56,2590.527
57,2591.847
58,2593.232
59,2594.631
60,2596.061
61,2597.501
62,2598.905
63,2600.472
64,2601.919
65,2603.407
66,2604.975
67,2606.568
68,2608.170
69,2609.788
70,2611.390
71,2613.082
72,2614.859
73,2616.548
74,2618.381
75,2620.110
76,2621.972
77,2624.200
78,2626.482
79,2628.782
80,2631.204
81,2633.625
82,2636.657
83,2639.572
84,2642.791
85,2645.972
86,2649.996
87,2653.634
88,2658.192
89,2663.854
90,2669.696
91,2677.744
92,2686.864
93,2700.585
94,2718.070
95,2748.992
96,2803.690
97,3294.803
98,3592.071
99,4406.529
