Percentage served,Time in ms
0,511.504
1,976.976
2,1095.848
3,1195.795
4,1200.204
5,1201.804
6,1202.763
7,1203.559
8,1204.078
9,1204.651
10,1205.125
11,1205.625
12,1206.057
13,1206.397
14,1206.744
15,1207.097
16,1207.417
17,1207.717
18,1207.996
19,1208.325
20,1208.622
21,1208.918
22,1209.168
23,1209.457
24,1209.721
25,1210.003
26,1210.263
27,1210.498
28,1210.760
29,1211.030
30,1211.277
31,1211.511
32,1211.748
33,1212.016
34,1212.295
35,1212.618
36,1212.985
37,1213.279
38,1213.620
39,1213.987
40,1214.320
41,1214.661
42,1215.037
43,1215.448
44,1215.850
45,1216.304
46,1216.943
47,1217.642
48,1218.392
49,1219.278
50,1220.286
51,1221.228
52,1222.052
53,1223.009
54,1224.064
55,1225.138
56,1226.285
57,1227.463
58,1228.945
59,1230.815
60,1236.463
61,1406.418
62,1412.877
63,1417.619
64,1427.322
65,1617.827
66,1627.067
67,2011.463
68,2043.543
69,2174.139
70,2203.172
71,2205.916
72,2207.768
73,2209.270
74,2210.897
75,2212.808
76,2214.968
77,2218.316
78,2223.150
79,2230.849
80,2405.961
81,2412.511
82,2418.481
83,2431.949
84,2520.877
85,2621.626
86,2643.470
87,2971.646
88,3035.828
89,3110.567
90,3604.298
91,4209.952
92,4215.162
93,4227.670
94,4419.580
95,4631.347
96,5240.748
97,8222.919
98,8437.737
99,16232.730
