Percentage served,Time in ms
0,34.900
1,95.343
2,132.793
3,158.059
4,179.469
5,206.148
6,222.748
7,239.446
8,249.155
9,258.035
10,267.365
11,277.950
12,287.357
13,295.911
14,301.261
15,308.342
16,315.020
17,318.825
18,324.120
19,326.952
20,330.618
21,334.166
22,338.134
23,342.464
24,345.871
25,351.091
26,354.715
27,357.261
28,360.922
29,364.321
30,366.878
31,369.686
32,372.532
33,374.507
34,376.896
35,378.879
36,380.526
37,382.109
38,385.331
39,387.248
40,389.074
41,391.973
42,393.510
43,394.988
44,397.425
45,399.302
46,401.779
47,403.991
48,405.897
49,408.082
50,409.886
51,412.749
52,414.241
53,416.527
54,418.510
55,420.263
56,421.714
57,423.497
58,425.274
59,426.805
60,427.958
61,430.196
62,431.608
63,433.933
64,435.909
65,437.183
66,439.431
67,441.549
68,443.784
69,446.532
70,448.231
71,451.240
72,453.556
73,455.869
74,458.955
75,461.730
76,464.708
77,466.790
78,469.015
79,472.905
80,474.438
81,477.332
82,480.938
83,483.793
84,487.777
85,491.842
86,494.764
87,498.586
88,502.387
89,507.806
90,513.215
91,516.778
92,522.828
93,532.049
94,539.781
95,550.356
96,559.336
97,579.272
98,610.645
99,657.343
