Percentage served,Time in ms
0,783.822
1,793.134
2,795.375
3,796.631
4,797.862
5,798.477
6,799.424
7,800.366
8,801.246
9,801.897
10,802.427
11,803.424
12,804.197
13,805.019
14,805.759
15,806.529
16,807.039
17,807.624
18,808.378
19,809.087
20,809.530
21,810.412
22,811.107
23,811.540
24,812.170
25,812.949
26,813.398
27,813.865
28,814.432
29,814.948
30,815.675
31,816.184
32,816.936
33,817.405
34,817.939
35,818.508
36,819.126
37,820.042
38,820.737
39,821.521
40,822.112
41,822.847
42,823.676
43,824.579
44,826.002
45,826.681
46,827.435
47,828.954
48,829.906
49,831.017
50,832.472
51,833.882
52,835.033
53,836.451
54,837.487
55,839.283
56,840.379
57,840.998
58,841.575
59,842.129
60,843.108
61,844.398
62,845.752
63,847.010
64,848.616
65,850.557
66,852.092
67,853.369
68,855.488
69,857.505
70,859.944
71,862.150
72,864.105
73,866.473
74,869.608
75,872.321
76,873.922
77,876.350
78,878.443
79,879.903
80,882.621
81,885.036
82,887.547
83,893.099
84,897.397
85,905.206
86,915.702
87,922.233
88,927.735
89,933.457
90,952.158
91,974.739
92,981.865
93,987.201
94,1000.445
95,1299.314
96,1414.251
97,1563.499
98,1575.652
99,1595.168
