Percentage served,Time in ms
0,294.879
1,1012.703
2,1871.192
3,2387.431
4,2441.551
5,2460.740
6,2473.626
7,2482.865
8,2489.637
9,2495.362
10,2500.315
11,2504.795
12,2508.370
13,2511.836
14,2515.096
15,2518.210
16,2521.129
17,2523.724
18,2526.225
19,2528.803
20,2531.506
21,2533.954
22,2535.886
23,2538.061
24,2540.167
25,2542.175
26,2543.879
27,2545.735
28,2547.446
29,2549.095
30,2550.996
31,2552.695
32,2554.327
33,2555.954
34,2557.358
35,2559.053
36,2560.495
37,2562.005
38,2563.480
39,2564.847
40,2566.123
41,2567.527
42,2568.860
43,2570.133
44,2571.493
45,2572.793
46,2574.297
47,2575.615
48,2576.903
49,2578.242
50,2579.463
51,2580.986
52,2582.629
53,2584.103
54,2585.580
55,2586.869
56,2588.167
57,2589.530
58,2590.923
59,2592.255
60,2593.641
61,2595.125
62,2596.544
63,2598.028
64,2599.508
65,2600.924
66,2602.568
67,2604.036
68,2605.738
69,2607.222
70,2608.864
71,2610.659
72,2612.407
73,2614.519
74,2616.333
75,2618.229
76,2620.270
77,2622.074
78,2624.038
79,2626.247
80,2628.500
81,2631.001
82,2633.366
83,2635.935
84,2638.808
85,2642.011
86,2645.114
87,2648.428
88,2651.912
89,2656.102
90,2660.974
91,2667.890
92,2674.710
93,2683.095
94,2693.899
95,2710.879
96,2733.205
97,2770.324
98,2943.048
99,3659.408
