Percentage served,Time in ms
0,282.815
1,1021.441
2,1888.675
3,2433.957
4,2471.728
5,2487.834
6,2497.658
7,2505.340
8,2511.667
9,2516.966
10,2522.098
11,2526.024
12,2529.795
13,2533.352
14,2536.633
15,2539.509
16,2542.376
17,2545.055
18,2547.679
19,2549.935
20,2552.118
21,2554.580
22,2556.733
23,2559.008
24,2560.661
25,2562.658
26,2564.509
27,2566.358
28,2568.009
29,2569.778
30,2571.666
31,2573.195
32,2574.902
33,2576.357
34,2577.955
35,2579.480
36,2581.056
37,2582.639
38,2584.258
39,2585.859
40,2587.471
41,2588.863
42,2590.449
43,2591.866
44,2593.352
45,2594.827
46,2596.160
47,2597.708
48,2599.120
49,2600.706
50,2602.200
51,2603.716
52,2605.053
53,2606.479
54,2607.950
55,2609.340
56,2610.987
57,2612.188
58,2613.633
59,2615.089
60,2616.702
61,2618.310
62,2619.836
63,2621.619
64,2623.095
65,2624.646
66,2626.332
67,2627.916
68,2629.610
69,2631.321
70,2632.978
71,2634.790
72,2636.688
73,2638.468
74,2640.270
75,2642.367
76,2644.453
77,2646.543
78,2648.597
79,2650.671
80,2653.065
81,2655.688
82,2658.438
83,2661.289
84,2664.835
85,2668.701
86,2672.205
87,2676.385
88,2681.154
89,2686.344
90,2692.613
91,2699.748
92,2708.448
93,2719.648
94,2737.776
95,2762.582
96,2804.883
97,2992.369
98,3583.961
99,5489.222
