Percentage served,Time in ms
0,32.259
1,75.943
2,121.792
3,174.390
4,222.488
5,230.103
6,231.458
7,232.008
8,232.550
9,232.906
10,233.231
11,233.524
12,233.728
13,233.974
14,234.203
15,234.363
16,234.518
17,234.773
18,234.901
19,235.031
20,235.174
21,235.337
22,235.561
23,235.715
24,235.886
25,236.018
26,236.176
27,236.269
28,236.432
29,236.552
30,236.753
31,236.902
32,236.998
33,237.090
34,237.177
35,237.300
36,237.411
37,237.520
38,237.658
39,237.751
40,237.870
41,238.019
42,238.099
43,238.200
44,238.319
45,238.447
46,238.537
47,238.646
48,238.806
49,238.981
50,239.144
51,239.269
52,239.407
53,239.558
54,239.709
55,239.813
56,239.969
57,240.109
58,240.245
59,240.374
60,240.511
61,240.666
62,240.862
63,241.015
64,241.166
65,241.390
66,241.587
67,241.712
68,241.841
69,241.948
70,242.139
71,242.276
72,242.423
73,242.653
74,242.766
75,243.006
76,243.185
77,243.340
78,243.509
79,243.703
80,243.867
81,244.100
82,244.325
83,244.540
84,244.886
85,245.177
86,245.471
87,245.798
88,246.238
89,246.689
90,247.064
91,247.451
92,248.142
93,248.760
94,250.041
95,251.176
96,253.834
97,255.330
98,257.608
99,259.826
