Percentage served,Time in ms
0,582.457
1,757.804
2,1018.297
3,1192.911
4,1231.959
5,1234.009
6,1235.242
7,1236.089
8,1236.723
9,1237.225
10,1237.696
11,1238.159
12,1238.518
13,1238.868
14,1239.160
15,1239.475
16,1239.770
17,1240.043
18,1240.320
19,1240.593
20,1240.842
21,1241.084
22,1241.322
23,1241.589
24,1241.852
25,1242.112
26,1242.380
27,1242.667
28,1242.907
29,1243.158
30,1243.399
31,1243.726
32,1244.010
33,1244.304
34,1244.605
35,1244.900
36,1245.206
37,1245.524
38,1245.877
39,1246.210
40,1246.534
41,1246.864
42,1247.178
43,1247.533
44,1247.903
45,1248.276
46,1248.651
47,1248.975
48,1249.318
49,1249.688
50,1250.103
51,1250.474
52,1250.859
53,1251.295
54,1251.721
55,1252.222
56,1252.797
57,1253.401
58,1254.047
59,1254.746
60,1255.752
61,1257.304
62,1259.529
63,1262.318
64,1265.262
65,1269.404
66,1437.421
67,1445.209
68,1450.788
69,1458.936
70,1985.087
71,1998.221
72,2196.691
73,2235.866
74,2238.470
75,2240.592
76,2242.320
77,2244.041
78,2246.085
79,2248.338
80,2250.792
81,2254.517
82,2264.783
83,2440.920
84,2448.728
85,2473.283
86,2967.573
87,2992.806
88,3033.806
89,3162.471
90,3269.325
91,3861.862
92,4240.199
93,4246.891
94,4254.932
95,4449.593
96,5002.791
97,8245.181
98,8430.175
99,12245.938
