Percentage served,Time in ms
0,236.173
1,1059.987
2,2061.031
3,2392.117
4,2454.081
5,2494.062
6,2511.318
7,2521.353
8,2529.783
9,2537.704
10,2542.723
11,2546.973
12,2551.115
13,2555.153
14,2558.928
15,2561.811
16,2564.875
17,2567.930
18,2570.765
19,2573.334
20,2575.697
21,2578.090
22,2580.041
23,2582.307
24,2584.177
25,2585.933
26,2587.930
27,2589.715
28,2591.437
29,2593.375
30,2595.091
31,2596.837
32,2598.560
33,2600.147
34,2601.974
35,2603.763
36,2605.160
37,2606.677
38,2608.133
39,2609.719
40,2611.154
41,2612.654
42,2614.062
43,2615.335
44,2616.893
45,2618.117
46,2619.394
47,2620.751
48,2622.072
49,2623.296
50,2624.609
51,2626.072
52,2627.549
53,2628.958
54,2630.425
55,2631.756
56,2633.222
57,2634.746
58,2636.170
59,2637.501
60,2639.019
61,2640.519
62,2642.172
63,2643.793
64,2645.219
65,2646.815
66,2648.430
67,2650.090
68,2651.924
69,2653.674
70,2655.489
71,2657.160
72,2659.115
73,2660.889
74,2662.937
75,2664.703
76,2666.717
77,2668.906
78,2671.518
79,2673.872
80,2676.417
81,2679.350
82,2682.760
83,2686.304
84,2689.966
85,2693.656
86,2698.237
87,2702.758
88,2708.843
89,2715.841
90,2724.553
91,2737.887
92,2756.959
93,2783.506
94,2823.590
95,2911.483
96,3448.772
97,3629.513
98,4179.503
99,5847.475
