Percentage served,Time in ms
0,882.563
1,893.057
2,896.368
3,899.929
4,901.857
5,904.441
6,906.883
7,909.200
8,911.465
9,913.011
10,915.253
11,916.673
12,918.812
13,920.454
14,922.437
15,923.896
16,924.506
17,925.765
18,926.714
19,927.282
20,928.220
21,929.098
22,930.144
23,930.968
24,931.800
25,932.365
26,933.140
27,934.264
28,935.291
29,935.864
30,936.342
31,937.127
32,937.828
33,938.567
34,939.168
35,939.760
36,940.608
37,941.230
38,941.733
39,942.257
40,942.829
41,943.380
42,944.010
43,944.688
44,945.194
45,945.925
46,946.429
47,947.253
48,948.215
49,949.000
50,949.539
51,950.720
52,951.904
53,952.602
54,953.663
55,954.518
56,955.099
57,956.107
58,956.985
59,957.595
60,958.407
61,959.450
62,960.796
63,961.823
64,963.021
65,964.003
66,965.009
67,965.805
68,966.790
69,968.228
70,969.547
71,971.389
72,972.834
73,975.061
74,976.743
75,979.304
76,981.283
77,984.047
78,986.613
79,989.007
80,992.715
81,997.154
82,1002.882
83,1007.615
84,1013.896
85,1019.697
86,1026.211
87,1040.794
88,1060.275
89,1073.083
90,1487.313
91,1646.409
92,1658.252
93,1726.323
94,1751.085
95,1775.633
96,1963.085
97,1979.387
98,2001.266
99,2008.042
