Percentage served,Time in ms
0,35.499
1,78.695
2,125.961
3,173.950
4,221.040
5,226.215
6,227.011
7,227.501
8,227.812
9,228.146
10,228.448
11,228.796
12,229.053
13,229.165
14,229.337
15,229.479
16,229.740
17,229.961
18,230.114
19,230.296
20,230.436
21,230.622
22,230.772
23,230.973
24,231.136
25,231.267
26,231.413
27,231.522
28,231.625
29,231.697
30,231.841
31,231.970
32,232.051
33,232.184
34,232.273
35,232.391
36,232.466
37,232.546
38,232.621
39,232.719
40,232.805
41,232.912
42,233.014
43,233.089
44,233.213
45,233.299
46,233.386
47,233.493
48,233.605
49,233.685
50,233.806
51,233.919
52,234.015
53,234.111
54,234.220
55,234.330
56,234.434
57,234.553
58,234.630
59,234.698
60,234.800
61,234.935
62,235.081
63,235.213
64,235.373
65,235.504
66,235.626
67,235.703
68,235.874
69,236.035
70,236.214
71,236.357
72,236.528
73,236.700
74,236.887
75,237.011
76,237.107
77,237.196
78,237.335
79,237.530
80,237.692
81,237.879
82,238.035
83,238.161
84,238.344
85,238.478
86,238.666
87,238.781
88,238.966
89,239.080
90,239.243
91,239.449
92,239.763
93,240.120
94,240.587
95,240.954
96,241.443
97,242.042
98,242.625
99,245.047
