Percentage served,Time in ms
0,230.102
1,618.541
2,990.127
3,1376.962
4,1769.765
5,1824.024
6,1841.964
7,1852.214
8,1859.704
9,1865.013
10,1871.376
11,1876.111
12,1879.640
13,1882.406
14,1885.196
15,1887.999
16,1890.434
17,1892.685
18,1895.327
19,1897.925
20,1899.947
21,1901.807
22,1903.541
23,1905.105
24,1907.102
25,1909.035
26,1910.705
27,1912.276
28,1913.858
29,1915.656
30,1917.348
31,1919.105
32,1920.652
33,1922.354
34,1923.840
35,1925.472
36,1926.798
37,1927.982
38,1929.543
39,1930.833
40,1932.103
41,1933.482
42,1934.907
43,1936.174
44,1937.435
45,1939.061
46,1940.542
47,1941.659
48,1942.919
49,1944.103
50,1945.266
51,1946.640
52,1947.966
53,1949.224
54,1950.492
55,1951.889
56,1953.069
57,1954.429
58,1955.958
59,1957.247
60,1958.637
61,1959.923
62,1961.449
63,1963.123
64,1964.704
65,1965.841
66,1967.270
67,1968.732
68,1970.438
69,1972.042
70,1973.787
71,1975.630
72,1977.375
73,1978.840
74,1980.397
75,1982.124
76,1984.341
77,1986.212
78,1988.152
79,1990.064
80,1992.128
81,1994.454
82,1997.003
83,2000.038
84,2002.907
85,2005.806
86,2009.367
87,2013.688
88,2019.354
89,2025.690
90,2033.350
91,2041.455
92,2052.381
93,2065.775
94,2082.035
95,2098.718
96,2121.667
97,2142.821
98,2174.952
99,2243.963
