Percentage served,Time in ms
0,66.615
1,101.205
2,123.177
3,165.081
4,199.605
5,211.122
6,220.615
7,222.528
8,223.251
9,223.713
10,224.093
11,224.348
12,224.646
13,224.934
14,225.201
15,225.323
16,225.545
17,225.736
18,225.852
19,226.085
20,226.284
21,226.442
22,226.636
23,226.809
24,226.942
25,227.093
26,227.258
27,227.379
28,227.509
29,227.570
30,227.716
31,227.811
32,227.939
33,228.017
34,228.115
35,228.206
36,228.321
37,228.401
38,228.479
39,228.539
40,228.662
41,228.799
42,228.882
43,228.990
44,229.165
45,229.244
46,229.333
47,229.416
48,229.525
49,229.618
50,229.718
51,229.867
52,229.960
53,230.053
54,230.121
55,230.213
56,230.350
57,230.502
58,230.672
59,230.802
60,231.000
61,231.145
62,231.340
63,231.485
64,231.629
65,231.849
66,232.035
67,232.202
68,232.332
69,232.488
70,232.571
71,232.710
72,232.848
73,233.059
74,233.187
75,233.319
76,233.514
77,233.699
78,233.810
79,233.923
80,234.064
81,234.200
82,234.326
83,234.525
84,234.740
85,234.874
86,235.101
87,235.418
88,235.651
89,235.983
90,236.464
91,237.137
92,237.932
93,238.772
94,239.533
95,241.608
96,243.617
97,244.618
98,245.790
99,247.174
