Percentage served,Time in ms
0,31.935
1,84.408
2,127.712
3,172.613
4,209.408
5,222.058
6,239.245
7,252.839
8,261.553
9,275.791
10,286.484
11,296.416
12,307.198
13,313.910
14,319.832
15,328.438
16,333.575
17,337.506
18,341.728
19,345.570
20,348.822
21,351.981
22,354.891
23,356.261
24,357.695
25,359.863
26,363.015
27,366.057
28,367.616
29,370.003
30,372.573
31,374.892
32,376.181
33,377.375
34,379.626
35,381.192
36,383.111
37,384.794
38,386.704
39,388.132
40,390.406
41,391.755
42,394.399
43,395.976
44,397.889
45,399.673
46,401.012
47,402.653
48,404.013
49,405.992
50,407.328
51,409.184
52,411.680
53,413.589
54,415.381
55,416.998
56,418.737
57,420.461
58,421.977
59,424.198
60,427.291
61,428.816
62,430.620
63,432.632
64,435.599
65,437.442
66,439.611
67,442.120
68,445.054
69,446.721
70,449.873
71,452.708
72,454.774
73,458.192
74,460.906
75,464.071
76,466.222
77,468.558
78,471.546
79,473.331
80,477.173
81,479.570
82,482.058
83,484.206
84,487.717
85,493.686
86,496.976
87,501.627
88,506.008
89,509.235
90,512.688
91,519.517
92,525.373
93,530.693
94,539.257
95,545.986
96,555.143
97,563.944
98,573.773
99,604.331
