Percentage served,Time in ms
0,106.457
1,569.321
2,1045.949
3,1426.797
4,1758.954
5,1820.548
6,1837.866
7,1849.297
8,1857.782
9,1864.057
10,1870.451
11,1875.645
12,1879.959
13,1884.037
14,1887.201
15,1890.252
16,1894.018
17,1897.159
18,1899.974
19,1902.725
20,1904.671
21,1907.359
22,1909.736
23,1912.191
24,1914.158
25,1916.432
26,1918.606
27,1920.481
28,1922.496
29,1924.468
30,1926.342
31,1928.330
32,1929.870
33,1931.218
34,1933.056
35,1934.673
36,1936.304
37,1938.216
38,1939.835
39,1941.377
40,1943.208
41,1944.891
42,1946.601
43,1948.148
44,1949.586
45,1951.079
46,1952.873
47,1954.467
48,1956.051
49,1957.397
50,1958.879
51,1960.288
52,1961.760
53,1963.152
54,1964.867
55,1966.377
56,1967.992
57,1969.500
58,1970.971
59,1972.921
60,1974.528
61,1976.040
62,1978.117
63,1979.487
64,1980.883
65,1982.502
66,1984.466
67,1986.124
68,1987.830
69,1989.851
70,1991.787
71,1993.684
72,1995.628
73,1997.539
74,1999.846
75,2001.916
76,2004.127
77,2006.280
78,2008.451
79,2010.564
80,2013.184
81,2016.243
82,2019.373
83,2022.650
84,2026.182
85,2030.161
86,2034.024
87,2038.578
88,2043.937
89,2049.657
90,2056.430
91,2064.001
92,2076.837
93,2089.587
94,2107.198
95,2128.144
96,2155.862
97,2196.561
98,2235.368
99,2285.848
