Percentage served,Time in ms
0,819.900
1,1015.667
2,1206.687
3,1208.430
4,1209.594
5,1210.483
6,1211.278
7,1211.889
8,1212.330
9,1212.736
10,1213.124
11,1213.440
12,1213.840
13,1214.194
14,1214.551
15,1214.859
16,1215.191
17,1215.494
18,1215.773
19,1216.031
20,1216.274
21,1216.488
22,1216.694
23,1216.910
24,1217.142
25,1217.343
26,1217.561
27,1217.774
28,1217.986
29,1218.230
30,1218.473
31,1218.697
32,1218.928
33,1219.196
34,1219.451
35,1219.700
36,1219.996
37,1220.276
38,1220.550
39,1220.809
40,1221.055
41,1221.341
42,1221.662
43,1222.010
44,1222.316
45,1222.671
46,1223.111
47,1223.511
48,1223.956
49,1224.427
50,1224.992
51,1225.593
52,1226.272
53,1226.891
54,1227.430
55,1228.023
56,1228.641
57,1229.379
58,1230.238
59,1231.165
60,1231.937
61,1232.862
62,1233.863
63,1234.904
64,1236.519
65,1237.816
66,1239.296
67,1241.358
68,1243.777
69,1275.642
70,1410.413
71,1420.337
72,1425.292
73,1435.661
74,1616.622
75,1638.243
76,1772.744
77,2061.206
78,2208.201
79,2212.702
80,2214.785
81,2216.971
82,2218.823
83,2220.729
84,2223.264
85,2226.973
86,2231.439
87,2241.050
88,2419.428
89,2427.348
90,2626.784
91,2644.742
92,3065.609
93,4216.147
94,4222.498
95,4234.021
96,4429.666
97,5059.897
98,8231.997
99,9074.879
