Percentage served,Time in ms
0,25.923
1,53.625
2,63.253
3,72.793
4,82.772
5,91.972
6,103.147
7,119.267
8,137.398
9,156.944
10,180.340
11,197.237
12,214.335
13,229.290
14,249.560
15,267.920
16,275.265
17,284.385
18,295.009
19,300.412
20,306.107
21,312.493
22,318.812
23,324.554
24,331.332
25,335.653
26,340.493
27,345.437
28,350.388
29,355.691
30,359.847
31,364.552
32,369.289
33,372.383
34,376.154
35,379.502
36,384.085
37,387.673
38,390.899
39,393.273
40,396.856
41,399.122
42,402.444
43,405.176
44,408.296
45,410.638
46,413.359
47,415.896
48,418.814
49,421.683
50,425.669
51,428.341
52,431.430
53,433.445
54,435.135
55,437.820
56,440.820
57,443.034
58,445.810
59,448.955
60,450.823
61,453.505
62,456.399
63,459.539
64,461.714
65,464.757
66,466.670
67,469.457
68,472.584
69,475.435
70,478.198
71,481.730
72,485.276
73,489.252
74,493.189
75,497.321
76,501.260
77,507.394
78,511.429
79,515.639
80,518.126
81,521.184
82,525.365
83,528.156
84,531.924
85,536.830
86,541.017
87,548.236
88,554.791
89,561.168
90,567.062
91,573.116
92,578.905
93,585.397
94,592.787
95,602.863
96,610.036
97,629.701
98,648.550
99,678.150
