Percentage served,Time in ms
0,265.566
1,413.504
2,536.749
3,583.945
4,656.913
5,795.503
6,966.210
7,1093.497
8,1118.449
9,1127.447
10,1138.346
11,1140.422
12,1141.370
13,1142.017
14,1142.583
15,1142.975
16,1143.354
17,1143.659
18,1143.947
19,1144.174
20,1144.435
21,1144.643
22,1144.855
23,1145.023
24,1145.221
25,1145.377
26,1145.547
27,1145.678
28,1145.822
29,1145.949
30,1146.093
31,1146.212
32,1146.346
33,1146.477
34,1146.596
35,1146.732
36,1146.866
37,1146.978
38,1147.117
39,1147.229
40,1147.339
41,1147.458
42,1147.603
43,1147.719
44,1147.850
45,1148.022
46,1148.162
47,1148.312
48,1148.484
49,1148.641
50,1148.802
51,1148.944
52,1149.079
53,1149.248
54,1149.414
55,1149.569
56,1149.738
57,1149.920
58,1150.093
59,1150.281
60,1150.465
61,1150.642
62,1150.862
63,1151.044
64,1151.298
65,1151.524
66,1151.841
67,1152.155
68,1152.445
69,1152.784
70,1153.233
71,1153.557
72,1153.995
73,1154.381
74,1154.729
75,1155.084
76,1155.408
77,1155.837
78,1156.138
79,1156.454
80,1156.845
81,1157.237
82,1157.588
83,1157.977
84,1158.412
85,1158.779
86,1159.165
87,1159.598
88,1159.943
89,1160.305
90,1160.694
91,1161.192
92,1161.656
93,1162.232
94,1163.291
95,1164.472
96,1172.740
97,1511.692
98,1534.454
99,1574.138
