Percentage served,Time in ms
0,394.027
1,577.816
2,884.920
3,1143.973
4,1198.929
5,1201.731
6,1203.217
7,1204.150
8,1204.896
9,1205.537
10,1206.023
11,1206.414
12,1206.749
13,1207.101
14,1207.374
15,1207.678
16,1207.920
17,1208.144
18,1208.391
19,1208.601
20,1208.838
21,1209.058
22,1209.288
23,1209.553
24,1209.810
25,1210.052
26,1210.282
27,1210.557
28,1210.791
29,1211.034
30,1211.296
31,1211.496
32,1211.718
33,1211.969
34,1212.197
35,1212.417
36,1212.636
37,1212.854
38,1213.110
39,1213.392
40,1213.680
41,1214.013
42,1214.353
43,1214.674
44,1215.064
45,1215.514
46,1215.938
47,1216.514
48,1217.096
49,1217.728
50,1218.474
51,1219.502
52,1220.554
53,1221.755
54,1223.020
55,1224.544
56,1225.754
57,1226.901
58,1228.492
59,1231.713
60,1398.560
61,1410.973
62,1414.427
63,1417.505
64,1425.318
65,1617.092
66,1624.302
67,1643.922
68,2045.684
69,2200.092
70,2205.007
71,2206.889
72,2208.423
73,2209.797
74,2211.145
75,2212.708
76,2214.741
77,2217.693
78,2223.724
79,2234.364
80,2409.389
81,2414.520
82,2421.156
83,2618.427
84,2627.168
85,2912.074
86,3037.936
87,3074.701
88,3208.977
89,3294.217
90,3789.219
91,4208.736
92,4214.032
93,4219.401
94,4411.168
95,4433.460
96,5043.803
97,8216.225
98,8417.548
99,13228.143
