Percentage served,Time in ms
0,312.568
1,1062.772
2,1932.012
3,2421.239
4,2484.918
5,2507.181
6,2519.301
7,2527.968
8,2535.250
9,2541.723
10,2546.826
11,2551.745
12,2556.154
13,2560.074
14,2563.633
15,2566.789
16,2570.253
17,2573.415
18,2576.775
19,2579.852
20,2582.594
21,2585.031
22,2587.421
23,2589.750
24,2591.955
25,2594.004
26,2596.103
27,2598.228
28,2600.301
29,2602.406
30,2604.350
31,2606.537
32,2608.441
33,2610.292
34,2612.183
35,2613.827
36,2615.692
37,2617.399
38,2619.352
39,2620.995
40,2622.698
41,2624.321
42,2626.102
43,2627.836
44,2629.558
45,2631.265
46,2632.932
47,2634.300
48,2635.821
49,2637.379
50,2638.870
51,2640.599
52,2642.121
53,2643.900
54,2645.429
55,2646.914
56,2648.387
57,2650.048
58,2651.742
59,2653.539
60,2655.210
61,2656.629
62,2658.343
63,2659.939
64,2661.529
65,2663.276
66,2665.072
67,2666.813
68,2668.612
69,2670.239
70,2672.013
71,2673.866
72,2675.940
73,2677.845
74,2679.969
75,2681.986
76,2684.408
77,2686.728
78,2689.139
79,2691.490
80,2693.818
81,2696.784
82,2699.434
83,2702.313
84,2705.293
85,2708.710
86,2712.575
87,2717.478
88,2722.009
89,2727.090
90,2732.100
91,2738.482
92,2745.995
93,2756.282
94,2772.032
95,2795.590
96,2836.075
97,2985.849
98,3595.352
99,5539.725
