Percentage served,Time in ms
0,755.706
1,776.364
2,789.824
3,804.947
4,823.724
5,841.574
6,856.184
7,878.148
8,896.036
9,911.859
10,925.233
11,937.417
12,946.931
13,951.011
14,957.475
15,965.687
16,973.598
17,981.912
18,991.344
19,997.724
20,1005.601
21,1012.520
22,1019.403
23,1025.438
24,1031.221
25,1036.132
26,1039.989
27,1042.899
28,1046.518
29,1049.306
30,1053.008
31,1056.942
32,1060.536
33,1064.256
34,1067.703
35,1070.934
36,1073.868
37,1076.280
38,1078.768
39,1080.975
40,1082.820
41,1084.332
42,1085.609
43,1087.526
44,1090.478
45,1093.513
46,1096.543
47,1098.499
48,1100.222
49,1101.685
50,1102.976
51,1104.109
52,1105.011
53,1106.111
54,1107.301
55,1108.913
56,1110.649
57,1112.109
58,1113.717
59,1115.576
60,1117.499
61,1119.435
62,1122.779
63,1127.769
64,1142.282
65,1154.758
66,1162.065
67,1168.483
68,1172.096
69,1175.469
70,1179.705
71,1182.241
72,1185.816
73,1190.169
74,1193.649
75,1198.336
76,1202.867
77,1206.250
78,1208.663
79,1210.569
80,1212.149
81,1213.688
82,1215.881
83,1218.346
84,1220.840
85,1224.187
86,1226.780
87,1228.729
88,1231.288
89,1234.475
90,1238.157
91,1242.967
92,1247.618
93,1252.092
94,1256.385
95,1266.905
96,1274.467
97,1286.906
98,1298.346
99,1323.763
