Percentage served,Time in ms
0,223.718
1,979.903
2,1881.851
3,2201.705
4,2260.261
5,2292.989
6,2321.642
7,2353.649
8,2396.151
9,2434.941
10,2478.825
11,2503.832
12,2521.742
13,2534.802
14,2544.846
15,2552.439
16,2559.431
17,2566.344
18,2571.622
19,2577.171
20,2582.223
21,2587.151
22,2591.986
23,2596.615
24,2600.817
25,2605.160
26,2609.359
27,2613.839
28,2617.372
29,2621.625
30,2626.098
31,2630.290
32,2634.952
33,2639.427
34,2643.576
35,2647.355
36,2651.427
37,2656.253
38,2660.304
39,2665.204
40,2669.768
41,2675.275
42,2680.485
43,2686.197
44,2692.433
45,2699.829
46,2707.390
47,2716.914
48,2727.891
49,2740.168
50,2753.824
51,2769.699
52,2785.835
53,2801.110
54,2816.313
55,2832.661
56,2847.830
57,2862.218
58,2877.277
59,2892.459
60,2906.582
61,2922.135
62,2936.131
63,2950.615
64,2964.829
65,2978.093
66,2990.281
67,3003.202
68,3016.658
69,3031.453
70,3045.738
71,3060.447
72,3076.815
73,3093.845
74,3110.966
75,3131.575
76,3153.508
77,3174.853
78,3199.485
79,3225.270
80,3252.204
81,3279.973
82,3313.065
83,3342.575
84,3378.654
85,3417.228
86,3463.528
87,3521.298
88,3583.764
89,3631.671
90,3683.305
91,3746.298
92,3817.092
93,3891.617
94,4021.365
95,4158.616
96,4338.362
97,4854.523
98,6263.159
99,10005.592
