Percentage served,Time in ms
0,1167.678
1,1196.431
2,1197.411
3,1198.107
4,1198.641
5,1199.118
6,1199.592
7,1199.994
8,1200.268
9,1200.547
10,1200.805
11,1201.096
12,1201.328
13,1201.569
14,1201.801
15,1202.023
16,1202.240
17,1202.421
18,1202.637
19,1202.832
20,1203.070
21,1203.280
22,1203.510
23,1203.760
24,1203.983
25,1204.210
26,1204.442
27,1204.702
28,1204.933
29,1205.174
30,1205.432
31,1205.685
32,1205.903
33,1206.168
34,1206.448
35,1206.744
36,1207.091
37,1207.416
38,1207.783
39,1208.229
40,1208.673
41,1209.195
42,1209.767
43,1210.310
44,1210.843
45,1211.383
46,1212.006
47,1212.721
48,1213.311
49,1213.887
50,1214.387
51,1214.923
52,1215.499
53,1216.089
54,1216.743
55,1217.541
56,1218.372
57,1219.400
58,1220.912
59,1224.828
60,1322.044
61,1402.583
62,1406.283
63,1409.530
64,1416.079
65,1433.990
66,1612.194
67,1618.413
68,1642.115
69,1694.432
70,1854.971
71,1978.800
72,2039.172
73,2196.212
74,2198.934
75,2200.723
76,2202.112
77,2203.365
78,2204.665
79,2206.187
80,2208.534
81,2211.198
82,2214.745
83,2220.014
84,2396.674
85,2405.066
86,2409.547
87,2421.276
88,2613.773
89,2626.592
90,3031.004
91,3859.017
92,4204.906
93,4211.082
94,4223.024
95,4417.976
96,5034.401
97,8207.414
98,8235.801
99,10863.905
