Percentage served,Time in ms
0,166.895
1,595.383
2,1078.469
3,1442.257
4,1784.636
5,1837.686
6,1851.904
7,1860.360
8,1866.983
9,1873.386
10,1877.738
11,1881.982
12,1886.577
13,1890.108
14,1893.573
15,1896.411
16,1899.687
17,1902.186
18,1905.097
19,1907.486
20,1910.078
21,1912.565
22,1914.661
23,1916.997
24,1919.117
25,1921.082
26,1922.991
27,1924.953
28,1926.749
29,1928.421
30,1929.936
31,1931.774
32,1933.446
33,1935.071
34,1936.402
35,1937.975
36,1939.438
37,1940.648
38,1942.338
39,1944.029
40,1945.409
41,1946.684
42,1948.168
43,1949.342
44,1950.581
45,1951.852
46,1953.130
47,1954.473
48,1955.769
49,1957.229
50,1958.796
51,1960.067
52,1961.322
53,1962.684
54,1964.016
55,1965.282
56,1966.342
57,1967.866
58,1969.185
59,1970.532
60,1971.889
61,1973.046
62,1974.587
63,1975.962
64,1977.370
65,1978.916
66,1980.223
67,1982.031
68,1983.521
69,1985.086
70,1986.738
71,1988.402
72,1990.050
73,1991.829
74,1993.735
75,1995.592
76,1997.674
77,1999.645
78,2001.922
79,2004.085
80,2006.832
81,2009.218
82,2012.398
83,2015.365
84,2018.980
85,2022.845
86,2026.708
87,2031.228
88,2036.802
89,2042.871
90,2050.619
91,2059.485
92,2071.090
93,2085.332
94,2100.624
95,2125.465
96,2152.629
97,2180.668
98,2228.801
99,2304.627
