Percentage served,Time in ms
0,257.523
1,610.827
2,634.279
3,708.354
4,835.438
5,903.725
6,998.196
7,1057.239
8,1110.752
9,1157.792
10,1159.323
11,1160.089
12,1160.692
13,1161.127
14,1161.541
15,1161.870
16,1162.145
17,1162.332
18,1162.530
19,1162.730
20,1162.891
21,1163.067
22,1163.194
23,1163.325
24,1163.454
25,1163.597
26,1163.733
27,1163.890
28,1164.038
29,1164.183
30,1164.302
31,1164.436
32,1164.581
33,1164.687
34,1164.809
35,1164.951
36,1165.057
37,1165.192
38,1165.331
39,1165.428
40,1165.544
41,1165.654
42,1165.778
43,1165.899
44,1166.014
45,1166.123
46,1166.232
47,1166.352
48,1166.445
49,1166.561
50,1166.680
51,1166.798
52,1166.904
53,1167.033
54,1167.149
55,1167.286
56,1167.402
57,1167.527
58,1167.648
59,1167.775
60,1167.920
61,1168.068
62,1168.222
63,1168.365
64,1168.505
65,1168.659
66,1168.848
67,1169.012
68,1169.215
69,1169.378
70,1169.573
71,1169.766
72,1169.958
73,1170.174
74,1170.409
75,1170.624
76,1170.960
77,1171.268
78,1171.613
79,1171.972
80,1172.428
81,1173.014
82,1173.679
83,1174.260
84,1174.995
85,1175.781
86,1176.742
87,1177.476
88,1178.097
89,1178.575
90,1179.157
91,1179.792
92,1180.529
93,1181.377
94,1182.393
95,1183.400
96,1184.507
97,1187.190
98,1361.255
99,1509.845
