Percentage served,Time in ms
0,16.157
1,48.495
2,60.763
3,67.521
4,74.874
5,91.494
6,109.884
7,132.945
8,150.992
9,178.194
10,195.857
11,213.424
12,226.498
13,240.336
14,254.615
15,265.739
16,273.362
17,285.514
18,294.102
19,300.182
20,305.682
21,312.475
22,317.005
23,324.080
24,328.239
25,333.129
26,338.137
27,342.441
28,346.803
29,349.715
30,353.764
31,357.723
32,361.619
33,365.673
34,369.203
35,372.192
36,375.168
37,377.756
38,380.272
39,383.468
40,388.335
41,391.862
42,395.566
43,398.827
44,402.276
45,405.578
46,408.361
47,411.467
48,413.080
49,416.032
50,419.026
51,422.662
52,424.708
53,426.827
54,429.437
55,431.622
56,434.286
57,437.052
58,439.755
59,442.214
60,445.421
61,448.020
62,450.626
63,454.060
64,457.146
65,459.938
66,462.714
67,466.514
68,469.867
69,473.690
70,477.118
71,481.627
72,484.864
73,488.021
74,491.578
75,494.607
76,497.572
77,500.211
78,503.007
79,507.117
80,510.358
81,514.690
82,518.099
83,520.976
84,525.138
85,532.539
86,538.308
87,542.934
88,547.288
89,553.424
90,559.600
91,565.728
92,573.821
93,582.583
94,589.901
95,602.068
96,619.901
97,637.663
98,660.267
99,693.319
