Percentage served,Time in ms
0,14.503
1,69.466
2,91.472
3,113.284
4,137.139
5,166.388
6,189.627
7,202.648
8,214.981
9,226.365
10,234.094
11,243.512
12,255.757
13,264.378
14,272.625
15,278.839
16,287.719
17,295.150
18,303.754
19,310.888
20,315.859
21,319.375
22,323.623
23,327.554
24,332.368
25,337.295
26,342.415
27,346.803
28,351.021
29,356.895
30,361.834
31,364.653
32,369.026
33,373.020
34,375.505
35,377.354
36,380.185
37,382.622
38,385.832
39,388.459
40,392.094
41,394.237
42,395.943
43,398.547
44,400.985
45,403.052
46,405.348
47,407.757
48,409.706
49,411.794
50,413.823
51,415.742
52,418.063
53,420.225
54,423.222
55,426.139
56,428.173
57,430.780
58,433.169
59,434.990
60,436.515
61,439.313
62,442.646
63,445.247
64,448.109
65,449.826
66,452.140
67,455.040
68,457.444
69,461.549
70,463.697
71,467.149
72,469.074
73,470.970
74,473.783
75,477.396
76,480.446
77,483.573
78,486.717
79,490.334
80,494.081
81,497.543
82,501.904
83,507.652
84,511.378
85,514.740
86,518.010
87,522.890
88,527.884
89,534.651
90,539.968
91,542.958
92,550.634
93,560.544
94,573.940
95,583.860
96,595.587
97,612.125
98,633.905
99,676.103
