Percentage served,Time in ms
0,28.131
1,62.892
2,91.358
3,121.087
4,147.905
5,160.148
6,181.934
7,196.859
8,217.152
9,232.207
10,244.578
11,260.227
12,270.114
13,277.793
14,284.414
15,291.837
16,303.274
17,309.280
18,317.231
19,323.652
20,329.365
21,334.775
22,340.851
23,345.421
24,350.369
25,354.428
26,357.383
27,359.804
28,363.271
29,366.999
30,370.111
31,372.725
32,374.572
33,377.055
34,379.181
35,382.199
36,385.298
37,387.881
38,390.061
39,392.617
40,394.922
41,397.493
42,400.034
43,402.325
44,404.055
45,406.404
46,407.977
47,409.814
48,411.592
49,413.446
50,415.413
51,417.986
52,420.724
53,422.031
54,423.987
55,427.067
56,428.793
57,430.619
58,432.164
59,434.587
60,436.663
61,438.843
62,442.269
63,444.852
64,446.580
65,449.365
66,451.684
67,453.889
68,456.107
69,457.834
70,459.488
71,461.702
72,465.376
73,467.948
74,470.021
75,472.620
76,475.899
77,479.783
78,482.467
79,485.939
80,488.143
81,492.297
82,495.278
83,500.517
84,505.201
85,509.557
86,516.114
87,520.288
88,526.321
89,529.698
90,536.157
91,544.211
92,555.398
93,563.518
94,571.707
95,583.064
96,595.769
97,620.070
98,639.846
99,722.254
