Percentage served,Time in ms
0,30.554
1,60.700
2,80.401
3,100.807
4,120.712
5,142.200
6,167.537
7,197.103
8,219.123
9,241.212
10,256.234
11,269.688
12,279.686
13,288.987
14,300.375
15,307.221
16,315.160
17,319.889
18,324.055
19,331.622
20,337.284
21,344.552
22,348.108
23,352.696
24,357.833
25,363.386
26,368.300
27,371.358
28,373.596
29,376.682
30,379.621
31,382.901
32,385.088
33,387.005
34,389.072
35,391.276
36,392.980
37,395.388
38,397.511
39,399.368
40,401.561
41,404.008
42,405.825
43,409.079
44,410.750
45,412.475
46,414.331
47,416.028
48,418.107
49,419.578
50,422.216
51,424.033
52,425.793
53,428.237
54,430.810
55,433.421
56,435.129
57,436.508
58,438.111
59,441.226
60,443.153
61,445.865
62,448.483
63,449.795
64,452.140
65,454.683
66,457.774
67,460.418
68,463.041
69,464.901
70,468.069
71,469.720
72,473.042
73,476.288
74,478.692
75,481.459
76,484.264
77,486.546
78,489.378
79,491.822
80,494.383
81,498.563
82,502.589
83,505.358
84,508.704
85,513.812
86,519.286
87,524.462
88,528.352
89,531.609
90,538.088
91,543.163
92,550.753
93,561.561
94,570.326
95,580.318
96,598.001
97,614.775
98,637.714
99,677.064
