Percentage served,Time in ms
0,262.472
1,642.338
2,1020.509
3,1452.908
4,1802.241
5,1839.817
6,1853.579
7,1862.985
8,1870.900
9,1876.415
10,1882.070
11,1885.787
12,1889.715
13,1893.711
14,1896.513
15,1900.152
16,1903.515
17,1906.045
18,1908.526
19,1910.964
20,1913.740
21,1916.128
22,1918.552
23,1920.887
24,1923.084
25,1925.146
26,1927.220
27,1929.209
28,1931.218
29,1932.988
30,1934.872
31,1936.735
32,1938.531
33,1940.102
34,1942.028
35,1943.833
36,1945.377
37,1946.858
38,1948.228
39,1949.883
40,1951.239
41,1952.898
42,1954.877
43,1956.273
44,1957.819
45,1959.259
46,1961.015
47,1962.659
48,1964.152
49,1965.803
50,1967.593
51,1968.663
52,1970.227
53,1971.693
54,1973.233
55,1974.784
56,1976.321
57,1977.831
58,1979.564
59,1981.202
60,1982.581
61,1984.103
62,1985.759
63,1987.523
64,1989.111
65,1991.117
66,1992.850
67,1994.932
68,1996.699
69,1998.281
70,2000.050
71,2002.051
72,2004.023
73,2006.074
74,2008.013
75,2010.106
76,2012.514
77,2014.833
78,2017.077
79,2019.801
80,2022.734
81,2025.550
82,2028.005
83,2030.993
84,2034.131
85,2037.035
86,2040.211
87,2044.160
88,2048.105
89,2053.350
90,2058.990
91,2066.583
92,2073.233
93,2081.642
94,2092.855
95,2109.037
96,2130.727
97,2156.129
98,2201.171
99,2277.579
