Percentage served,Time in ms
0,271.029
1,1063.679
2,1840.951
3,2351.578
4,2425.754
5,2454.601
6,2468.446
7,2479.176
8,2486.142
9,2491.909
10,2497.169
11,2501.664
12,2505.700
13,2509.555
14,2513.052
15,2516.198
16,2519.270
17,2521.977
18,2524.623
19,2527.302
20,2529.656
21,2531.791
22,2534.004
23,2535.993
24,2537.967
25,2539.908
26,2541.797
27,2543.642
28,2545.259
29,2547.131
30,2548.976
31,2550.416
32,2552.113
33,2553.820
34,2555.385
35,2556.973
36,2558.524
37,2560.102
38,2561.731
39,2563.214
40,2564.619
41,2566.034
42,2567.544
43,2568.916
44,2570.299
45,2571.798
46,2573.088
47,2574.506
48,2575.911
49,2577.323
50,2578.703
51,2580.085
52,2581.599
53,2583.077
54,2584.428
55,2585.865
56,2587.344
57,2588.855
58,2590.200
59,2591.530
60,2592.888
61,2594.391
62,2595.966
63,2597.409
64,2598.868
65,2600.282
66,2601.841
67,2603.325
68,2605.039
69,2606.705
70,2608.475
71,2610.144
72,2611.886
73,2613.524
74,2615.217
75,2617.137
76,2619.160
77,2621.054
78,2623.094
79,2625.039
80,2627.505
81,2629.640
82,2632.334
83,2634.945
84,2637.917
85,2640.261
86,2643.066
87,2646.410
88,2650.013
89,2653.892
90,2658.498
91,2663.324
92,2669.489
93,2677.441
94,2687.018
95,2698.824
96,2718.115
97,2758.522
98,2867.002
99,3620.607
